Pat_surn	Pat_fore
Clarkson	Hester
Clarkson	Isaac
Clarkson	Jane
Clarkson	Johannes
Clarkson	John
Clarkson	Thomas
Clarkson	Thomas Bayley
Clarkson	Townley
Classon	Abraham
Classon	John
Clatworthie	Thomas
Clave	Simon
Clavell	Edrus
Clavell	Edvardus
Clavell	Edward
Claver	
Clavering	John
Clavering	Thomas
Clavert	Felici
Clavert	Felicis
Clavey	Charles
Clavill	William
Claxton	Hamond
Clay	Benjamin
Clay	Johannes
Clay	John
Clay	John Hall
Clay	Joseph
Clay	Sarah
Claydon	George
Claydon	John
Clayton	Roger
Clayton	
Clayton	Abigail
Clayton	Alice
Clayton	Amelia Penelope
Clayton	Ann
Clayton	Augustus Philip
Clayton	Christopher
Clayton	George
Clayton	Gulielmi
Clayton	Gulielmus
Clayton	Hannah Jane
Clayton	Harriet
Clayton	Henry
Clayton	Isabella
Clayton	Jacobus
Clayton	Janae
Clayton	Jane
Clayton	Joh'es
Clayton	Johannem
Clayton	Johannes
Clayton	John
Clayton	Julia
Clayton	Kenrich
Clayton	Kenrick
Clayton	Maria
Clayton	Mary
Clayton	Ricardus
Clayton	Richard
Clayton	Richardus
Clayton	Robert
Clayton	Robertum
Clayton	Robertus
Clayton	Roger
Clayton	Rogerus
Clayton	Samuel
Clayton	Thomae
Clayton	Thomas
clayton	thome
Clayton	William
Clayton	William Ray
Clayton	William Robert
Cleasby	Bowness
Cleasby	Edward
Cleasby	Illegible
Cleasby	John
Cleasley	Edward
Cleater	Johannes
Cleaveland	Thomas
Cleaver	Carolus
Cleaver	Euseby
Cleaver	Francisca
Cleaver	James Jarvis
Cleaver	Johannes
Cleaver	John
Cleer	Johannes
Cleere	Elizabeth
Cleese	Alexander
Clefild	Egidius
Clegg	Roberti
Clegge	Willmus
Clement	Anna
Clement	Johannes
Clement	John
Clement	Katharina
Clement	Wilhelmus
Clement	Will'mus
Clement Taylor	Ann
Clements	Henricus
Clements	Henry
Clements	John
Clementson	John
Clench	Andream
Clench	Edmundi
Clench	Edmundum
Clench	Joannae
Clench	Joanne
Clench	Johannes
Clench	Johannis
Clench	Robertum
Clench	Thomam
Clench	Thomas
Clenchewarton alias Watson	Johannis
Clendon	Johannes
Clennell	Thomas
Clent	Georgii
Clent	Jacobus
Clent	Johannes
Clere	Edward
Clere	Edwardus
Clere	Elizabetha
Clere	Johannem
Clere	Johannis
Clere	Robertum
Clere	Thome
Clerembaud	John
Clerges	Georgius
Clerges	Thomas
Clerk	Bartholomeus
Clerk	Charles
Clerk	Charles Simeon
Clerk	Edmundum
Clerk	Francis
Clerk	Franciscus
Clerk	Gilbert
Clerk	Gulielmus
Clerk	Henricus
Clerk	Henry
Clerk	Jacobi
Clerk	James
Clerk	Johannes
Clerk	John
Clerk	Richard Lowndes Salmon
Clerk	Robert
Clerk	Thomas
Clerk	Thomas Andrew
Clerk	Thomas Gilbert
Clerk	Willimus
Clerke	Anna
Clerke	Arthur
Clerke	Bartholomeus
Clerke	Edwardus
Clerke	Franciscus
Clerke	George
Clerke	Georgii
Clerke	Gilbert
Clerke	Henricus
Clerke	Henry
Clerke	Humphridus
Clerke	Johannes
Clerke	Johes
Clerke	John
Clerke	Nicholas
Clerke	Nicholaus
Clerke	Robertus
Clerke	Samuel
Clerke	Samuelem
Clerke	Thomas
Clerke	Willelmum
Clerke	William
Clerke	William Henry
Clerke	Willielmus
Clerke	Willimus
Clerker	Thomas
Clerkson	George
Cleve	Annam
Cleveland	
Cleveland	John
Cleveland	Thomam
Cleveland	Thomas
Cleveland	William
Cleveland	William Harry
Cleveland	William Harry Vane
Cleves	Anne
Cleves	Anne of
Clew	Edwardus
Cley	Richard
Cleyton	Petrus
Cliff	Alanus
Cliff	John
Cliff	Margaretta Eleanora
Cliffe	Allan
Cliffe	Allanus
Cliffe	Harriet
Cliffe	Henry
Cliffe	Johannis
Cliffe	Willimus
Cliffe	Willus
Clifford	Annae
Clifford	Christian
Clifford	Edmundus
Clifford	ffrancisci
Clifford	Franciscus
Clifford	Henricus
Clifford	Hugo
Clifford	Ingramus
Clifford	Lucie
Clifforde	Henricus
Cliford	Elizabetha
Clifton	
Clifton	Francis
Clifton	Gervaise
Clifton	Gervas
Clifton	Gervase
Clifton	Gervasij
Clifton	Gervasium
Clifton	Gervasius
Clifton	Gervasus
Clifton	Guilielmi
Clifton	Guilielmus
Clifton	Jervasius
Clifton	Johannes
Clifton	John
Clifton	Laurentius
Clifton	Robert
Clifton	Robertum
Clifton	Thomas
Clifton	Willelmum
Clifton	William
Clifton	Willimus
Clifton	Wynefrede
Clinch	Johes
Clinius	Johannis
Clinton	
Clinton	Charles Fynes
Clinton	Charles John Fynes
Clinton	Guido
Clinton	Guydonis
Clinton	Henry Fiennes Pelham
Clinton	Hugo
Clinton & Say	Edward
Clinton & Say	Elizabeth
Clinton & Saye	Edward
Clinton & Saye	Elizabeth
Clippesby	Williamum
Clissold	Henry
Clissold	Thomas
Clitherace	Thomas
Clitherall	Thomas
Clithero	Christophorus
Clithero Free Grammar School, governors	
Clithero School, governors	
Clitheroe	James
Clitherowe	Christopher
Clive	
Clive	Benjamin
Clive	Edward
Clive	Edward Bolton
Clive	Edward Herbert
Clive	George
Clive	Henry
Clive	Judith
Clive	Margaret
Clive	Richard
Clive	Robert
Clive	Robert Henry
Clive	William
Cloberry	Christopherus
Clobery	Christoferi
Clobery	Johannes
Cloberye	Johannes
Clogher	John
Clopham	Jonathon
Clopton	Antonius
Clopton	Francis
Clopton	Guilimi
Clopton	Gulielmus
Clopton	John
Clopton	Pooley
Clopton	Thomas
Clopton	Thomasine
Clopton	William
Clopton	Willimi
Clopton	Willimus
Cloris	Johannes
Close	Francis
Close	Henry
Close	Lucy
Close	William
Clothier	Edward
Clothiers' Company	
Clothyer	Johannes
Clotterboock	John
Clotterbook	Egidius
Clotterbook	Mary
Clotterbrook	Egidius
Clotworthie	Anthonius
Clough	Charles Butler
Clough	Cyrill
Clough	John
Clough	Rebecca
Clough	Richard
Clough	Robert
Clough	Roger
Clough	Williamus
Cloughe	Robertus
Clovill	Jana
Clovill	Percivallus
Clovyle	Eustace
Clovyle	Francis
Clowberie	Johannes
Clowes	John
Clowes	Joseph
Clowes	Joshua Middleton
Clowes	Thomas
Club	John Alston
Clubb	Catharinae
Clubb	John
Clubbe	William
Clutterbuck	Daniel
Clutterbuck	Edmund
Clutterbuck	James
Clutterbuck	Lewis
Clutterbuck	Peter
Clutterbuck	Thomas
Clutton	John
Clutton	Price
Clutton	Thomas
Clyffe	Johannes
Clyfford	Jacobus
Clyfford	Margareta
Clyfforde	Henricus
Clyfforde	Johannes
Clyfton	Gervasius
Clyfton	Johannes
Clyfton	Thomas
Clyfton	Willimus
Clyfton	Willyelmum
Clynche	
Clynton and Saye	Edwardum
Clynton and Saye	Henricus
Cmabridge, Pembroke, Masters, Fellows an	
Cmabridge, Trinity College, Master, Fell	
Co of Mercers	
Coale	Johannem
Coape	Mariae
Coater	
Coates	Johannes
Coates	John
Coates	Samuel
Coats	Shirley
Coatsworth	Sara
Cob	Ambrosius
Cobb	Charles Cobb
Cobb	Edward
Cobb	Guilielmum
Cobb	Gulielmi
Cobb	Gulielmus
Cobb	Johannes
Cobb	John
Cobb	Louisa
Cobb	Thomas
Cobbe	Robertus
Cobbe	William
Cobbes	Jacob
Cobbold	Edward
Cobbold	John Spencer
Cobbold	Richard
Cobbold	Robert Knipe
Cobbold	Sarah
Cobbold	Thomas
Cobbs	Jacobus
Cobbs	William
Cobden	Edward
Cobham	
Cobham	Francesca
Cobham	George
Cobham	Ricardus
Cobham	Richard
Cobham	William
Cobham	William Brooke
Cochrane	James Athol
Cock	Clarissa
Cock	Johannes
Cock	John
Cock	John Seymour
Cock	Joseph
Cockain	O'Bryen
Cockaine	
Cockaine	Edvardi
Cockaine	Georgium
Cockaine	Georgius
Cockaine	Maria
Cockaine	Thomam
Cockaine	William
Cockayne	Charles
Cockayne	Ricardus
Cockayne	Samuel
Cockayne	Willimus
Cockburn	
Cockburn	George Alexander
Cockburn	William
Cockburne	David
Cocke	Charles
Cocke	Francis
Cocke	George William
Cocke	Johannes
Cocke	John
Cocke	Nicolaus
Cocke	Robert
Cocke	Thomas
Cockeine	Mary
Cockenshall	johes
Cockenshell	Johannes
Cockenskell	Johannes
Cocker	William Bayley
Cockeram	Robertus
Cockerell	Charles
Cockerell	Clement
Cockerell	Robert
Cockerrel	John
Cockerton	William
Cockes	Ricardus
Cockett	Williamus
Cockeyn	Johannes
Cockin	William
Cocking	Joseph
Cockinge	Ricardus
Cockman	Johannes
Cockram	Georgius
Cockrane	James Athol
Cockrayne	James Ashol
Cocks	Charles
Cocks	Henry Somers
Cocks	James
Cocks	Johannes
Cocks	John
Cocks	Peter
Cocks	Petrus
Cocks	Philip
Cocks	Ricardus
Cocks	Richardi
Cocks	Richardus
Cocks	Richus
Cocks	Robert
Cocksedge	Elizabethae
Cocksedge	Maria
Cockshutt	Thomas
Cockson	Henricus
Codd	Charles
Codd	Georgius
Codd	John
Codde	Thome
Coddegrave	Harroldum
Coddington	Nathanielis
Coddington	Robertus
Coddon	Franciscus
Code	John
Code	Walter
Code	Walterus
Codington	Robertus
Codrington	
Codrington	Christopher
Codrington	Christopher Bethell
Codrington	Elizabeth
Codrington	Gulielmus
codrington	janet
Codrington	Johannes
Codrington	John
Codrington	Robert
Codrington	Robertus
Codrington	Samuel
Codrington	Simones
Codrington	Willelmus
Codrington	William
Coe	John
Coe	Stephanus
Coel	Curtesius
Coell	Curtisius
Coell	Johannem
Coell	Thomam
Coell	Thomas
Coell	Willielmus
Coffin	Charles Pine
Coffin	James
Coffyn	Anna
Coffyn	Jacobus
Coffyn	Johannes
Cogan	Johannes
Cogan	Julia
Cogan	Robertus
Cogan	Thomas
Coggeshall	Thomas
Coggin	Johannes
Coggs	Johannes
Coggs	Jolhannes
Coghill	Marmaducus
Cogin	Philobethus
Cogin	Thomas
Coham	Arthur
Coiuperthwaite	Christopher
Cokaine	Carolus
Cokayn	Lodovicus
Cokayn	Thomas
Cokayne	George
Cokayne	Katherine
Cokayne	Ludovic
Cokayne	Mary
Cokayne	Nicholaus
Cokayne	Thomam
Cokayne	Thomas
Cokayne	Williamus
Cokburne	Lawrence Dundas Henry
Cokburne	Mary Theresa
Coke	
Coke	Catherine Cassandra Isabella
Coke	D Ewes
Coke	Daniel Parker
Coke	Dewer
Coke	Edmundum
Coke	Edvardi
Coke	Edward
Coke	Edwardum
Coke	Edwardus
Coke	Elizabeth
Coke	Ewardi
Coke	Ewes
Coke	Francis
Coke	George
Coke	George Lewis
Coke	Guileilmus
Coke	Guilielmus
Coke	Gulielmus
Coke	Henricum
Coke	Henricus
Coke	Joannis
Coke	Johannem
Coke	Johannes
Coke	Johannis
Coke	John
Coke	Lewis
Coke	Richard
Coke	Richardum
Coke	Richardus
Coke	Robert
Coke	Roberti
Coke	Robertum
Coke	Robertus
Coke	Rogerum
Coke	Susannah
Coke	Theophilus
Coke	Thomae
Coke	Thomas
Coke	Thomas William
Coke	Wenman
Coke	William
Coker	Eliza
Coker	Elizabeth
Coker	Elizabetha
Coker	Hen'cus
Coker	Henricus
Coker	Johanna
Coker	Johes
Coker	John
Coker	Martha
Coker	Robertus
Coker	Thomas
Coker	Walter King
Coker	William
Cokessey	Willielmus
Cokk	John
Cokke	Thomas
Colbatch	Eliza
Colbek	Johannem
Colborne	Edward
Colborne	Joseph
Colborne	Nicholas William Ridley
Colbourne	Benjamin
Colbourne	Nicholas William Ridley
Colbourne Ridley	Henry
Colbron	James
Colby	Dover
Colby	Elizabeth
Colby	Samuel
Colby	Samuelis
Colby	Thomas
Colby	William
Colchester	Duncombe
Colchester	John
Colchester	Maynard
Colchester	Richardus
Colchester	Thomae
Colchester	Thomas
Coldcoll	Jacobus
Coldecoll	Willimus
Coldham	Annae
Coldham	George
Coldham	Georgii
Coldham	Georgij
Coldham	Jacobi
Coldham	Jacobus
Coldham	James
Coldham	John
Coldham	William
Coldham	Willimus
Coldwall	Edrus
Coldwall	Willimus
Coldwell	George
Coldwell	John
Coldwell	William Edward
Cole	Benjaminum
Cole	Catherine
Cole	Charles
Cole	Daniel
Cole	Deborae
Cole	Edwardus
Cole	George
Cole	Gulielmus
Cole	Henry
Cole	Humfridus
Cole	Joanna
Cole	Johannem
Cole	Johannes
Cole	John
Cole	Mariae
Cole	Penelope Nicholas
Cole	Potter
Cole	Roberti
cole	Robertus
Cole	Samuel
Cole	Samuelis
Cole	Soloman
Cole	Solomones
Cole	Stephen
Cole	Thomam
Cole	Thomas
Cole	Will'mus
Cole	William
Cole	Willimus
Colebrook	Johannes
Colebrooke	George
Colebrooke	James
Colebrooke	Robert
Coleby	George
Coleby	Thomas
Coleclough	John
Coleford	Thomas
Colegiate Church of Southwell	
Coleinge	Richus
Coleman	
Coleman	Edmundus
Coleman	Frances Jane
Coleman	Samuel Summers
Coleman	Thomas
Coleman	William
Coleney	Richard
Colepeper	Alexander
Colepepper	Walter
Coleraine	Hugh Hare
Coleraine	Hugonis
Colerane	Henry
Colerani	Henricum
Colerayne	Hugonem
Coleridge	George May
Coleridge	James Duke
Coles	Christopherus
Coles	Christophorus
Coles	Gualterus
Coles	Gulielmus
Coles	Henry
Coles	Johannes
Coles	Johes
Coles	Matheus
Coles	Rogerus
Coles	Thomas
Coles	William
Coles	Willielmus
Coles	Willimus
Colesworth	Anna
Colesworth	Gulielmus
Colesworth	Sara
Colet	Elizabeth
Colet	Susanna
Colethurste	Matheus
Colewell	William
Colford	Johannes
Colhoun	William
Coll. Church of S. Peter, Westminster, Dean & Chapter	
Coll.Ch.of St.Peter, Westminster Chapter	
Collamore	Johannes
Collard	Johannes
Collarde	Richardus
Colledge	Johannes
Colleducarel	James
College of All Souls, Oxford	
College of Beata Maria, Winchester	
College of Blessed Mary, Mettingham	
College of Christ Church, Manchester	
College of Eaton iuxta Windsor	
College of Eton, Berks.	
College of Holy Trinity, Tateshale	
College of Holy Trinity, Tattershall	
College of Sancta Maria Winton, Oxford	
College of Southwell	
College of St. Gregory,Sudbury.   custos et confratres	
College of St. Mary and St. Nicholas, Ca	
College of St. Peter, Westminster, Dean and Chapter	
College of the Blessed Mary and St Nicho	
College of the Blessed Mary and St. Nich	
College of the Blessed Mary of Eton, Win	
College of Vicars Choral in Hereford Cathedral	
College Royal of Blessed Mary of Eaton,	
College Royal of Eton, Provost and Colle	
College Royal of the blessed Mary of Eto	
College Royal of the Blessed Mary of Eton, Provost and College	
College Royal of the Blessed Mary, Etcon	
College Royal of the Blessed Mary, Eton	
Collegiate Chapter of St Mary's, Southwe	
Collegiate church                of St P	
Collegiate Church in Westminster, Dean and Chapter of	
Collegiate Church of  St. Peter, Westminster	
collegiate church of Manchester	
Collegiate Church of Ripon, Dean	Robert Darley Waddilove
Collegiate Church of Ripon, Dean and Cha	
Collegiate Church of Rippon, Dean and Ch	
Collegiate Church of Saint Peter, Westmi	
Collegiate Church of Southall, Chapter	
Collegiate Church of Southwell	
Collegiate Church of Southwell, Chapter	
Collegiate Church of Southwell, Dean and	
Collegiate Church of Southwell, Notts	
Collegiate Church of Southwell, Notts, C	
Collegiate Church of Southwell, Notts, D	
Collegiate Church of Southwell, Notts.	
Collegiate Church of Southwell, Notts.,	
Collegiate Church of St Peter Westminste	
Collegiate Church of St Peter, Dean and Chapter of	
Collegiate Church of St Peter, Westminst	
Collegiate Church of St. Peter, Westmins	
Collegiate Church of St. Peter, Westminster and Chapter	
Collegiate Church of St. Peter, Westminster, Dean & Chapter	
Collegiate Church of St. Peter, Westminster, Dean and Canons	
Collegiate Church of St.Peter, Westminst	
Collegiate Church of St.Peter, Westminster, Dean & Chapter	
Collegiate Church of Westminster, Dean & Chapter	
Collegiate Church of Westminster, Dean a	
Collegiate Church or Free Chapel of  the	
Collegiate C¬hurch of St. Peter, Westminster, Dean and Chapter	
Collens	Richardus
Collens	Willimus
Coller	Johannes
Colles	Elizabeth
Colles	Humfredus
Colles	Humfridus
Colles	Johannes
Colles	Johes
Colles	Michaelis
Colles	Willimus
Collet	Johannes
Collet	Richard
Colleton	James Edward
Collett	Anthony
Collett	John
Collett	Richard
Collett	Thomas
Collett	William
Colletton	John
Colley	Anthonius
Colley	Rogerus
Collhurst	Johes
Collibcar	Joanna
Colliber	Joanne
Colliegate church of Stoke Clare	
Collier	Anna
Collier	John
Collier	Thomas
Collin	John
Collin	Langford
Collin	Michael
Colling	John
Colling	Thomas
Collings	Thomas
Collingwood	Cuthbertus
Collingwood	Peter
Collins	Ann
Collins	Benjamin
Collins	Benjamin Charles
Collins	Elizabeth
Collins	Frances
Collins	Franciscus
Collins	Henricus
Collins	Henry Powell Collins
Collins	Jacobus
Collins	James
Collins	John
Collins	Mary
Collins	Petrus
Collins	Richard
Collins	Robert
Collins	Samuel
Collins	Simon
Collins	Thomas
Collins	Timothy
Collins	William
Collinson	John
Collinson	Septimus
Collis	Edward
Collison	Pleasance
Collison	William
Collkins	Simon
Collman	Isaac
Colls	Alexandrus
Colls	Humfrey
Colls	Johannes
Colly	Anthonius
Collye	Anthonius
Collyer	Charles
Collyer	Christopherus
Collyer	Daniel
Collyer	John
Collyer	John Bedingfeld
Collyer	John Bedingfield
Collyer	John Bedingfold
Collyer	Judith
Collyer	Nathaniel
Collyer	Robert
Collyer	Thomas
Collyn	Johannes
Collyn [?Cottyn]	William
Collyns	Johannes
Collyns	John
Collyns	William
Collyns	Willimus
Collynson	Robertus
Colman	Christopher
Colman	Edward
Colman	Eustace
Colman	Eustacius
Colman	ffranciscae
Colman	Gulielmus
Colman	Humphridus
Colman	Jn.
Colman	John
Colman	Philips
Colman	Phillips
Colman	Richardum
Colman	Richardus
Colman	Rogerus
Colman	Samuel Summers
Colman	Samuelem
Colman	Thomae
Colman	Williamum
Colman	Williamus
Colmer	Edward
Colombine	Paul
Colson	Johannes
Colson	John
Colston	Alexander
Colston	Alexander sen
Colston	Edvardus
Colston	Edward Francis
Colston	Edward Thomas
Colston	Francis Edwards
Colston	Josephus
Colston	Sophia
Colston	Susanna
Colston	Thomas Edward
Colt	Anne
Colt	Eliz
Colt	George
Colt	Johannes
Colt	John
Colt Hoare	Richard
Colt Hoare	William
Colte	George
Colte	John
Coltherst	Andreas
Colthirst	Robertus
Colthorpe	Jacobum
Colthorpe	Jacobus
Colthorpe	Lestrange
Colthorpe	Philippus
Colthurst	Johannes
Coltman	Isabella
Coltman	Johannem
Coltman	John
Coltman	Joseph
Coltman	Thomas
Colton	Barford
Colton	William
Colton	Witting
Colton, Majority of the owners of messua	
Columbine	Paul
Colvile	Nathaniel
Colvile	Ricardus
Colvile	William
Comage	Christopherus
Comard	Simo
Combe	Ann
Combe	Anne
Combe	Brian
Combe	Frances
Combe	George
Combe	Johannes
Combe	Joseph
Combe	Richard
Combe	Richard thomas
Combe	Thomas
Combe	William
Comber	Johannes
Comber	John
Comber	Thomas
Comber	William
Comber	Willielmus
Comberford	Franciscus
Comberforde	Humphridus
Combes	Ann
Combes	Edwardus
Combes	Franciscus
Combes	Johannes
Combes	Willielmus
Comer	Jonathan
Comer	William
Comers	Johannes
Comins	John
Comitem	Henricum
Comlerforde	Henry
Commeline	James
Commeline	Samuel
Commeline	Thomas
Commeline the Elder	James
Commens	Robertus
Commens	Thomas
Commissarii Testamentorum Petri et Samuelis Sunderland	
commissarios	
Commissarios Testamentorum Petri et Samuelis Sunderland	
Commissioners of the Great Seal	
Committee	
Committee for the estate	
Committee of subscribers to the Lectureship,	
Committee of the Inhabitants of the Parish of Bideford	
Common Council	
Common council of Liverpool	
Compagny	Bartholomew
Company of Brewers, London, Master, Ward	
Company of Grocers, City of London	
Company of Haberdashers	
Company of Haberdashers, Master and Ward	
Company of Haberdashsers, Master and 4 Guardians	
Company of Mercers	
Company of Mercers of London, Wardens an	
Company of Mercers, London	
Company of Merchant Taylors, London	
Company of Salters	
Company of Skinners	
Compayne	Bartholomeus
Compson	James Edward
Compton	
Compton	Anne
Compton	Edward
Compton	Felicity
Compton	Franciscus
Compton	Guilelmum
Compton	Gulielmus
Compton	Hatton
Compton	Hattou
Compton	Henricus
Compton	Henry
Compton	Henry Combe
Compton	Jacobus
Compton	John
Compton	Maria
Compton	not given
Compton	Petrus
Compton	Richardus
Compton	Ricus
Compton	Spencer
Compton	Spencer, Hon.
Compton	Thomas
Compton	Walter Abington
Compton	Willielmus
Compton	Willimus
Comptroller & Governors of the School	
Comptroller and Governor of the School	
Comye	George
Comyn	Stephen George
Comyn	Thomas
Comyns	Anne
Comyns	John
Conduitt	John
Conesby	Fitzwilliam
Conesby	Humfridus
Coney	Ann
Coney	Bicknell
Coney	Johannes
Coney	John
Coney	Thomas
Congers	Baldwinus
Congham	Henricus
Congleton, mayor, aldermen and burgesses	
Congreave	Richard
Congreave	Richardus
Congregation	
Congreve	Richard
Congreve	Richardus
Congreve	William
Conham	Abrahamus
Conigrave	Reginald
Coningem	Jana
Coningesbey	Thomas
Coningesby	Frances
Coningesby	George Capel
Coningesby	Margaret
Coningesby	Thomas
Coningsbey	Thomas
Coningsbie	Fitzwilliam
Coningsbie	Thomas
Coningsbie	Tomas
Coningsby	
Coningsby	Fitzwilliam
Coningsby	Frances
Coningsby	Franciscus
Coningsby	George Capel
Coningsby	Humfrey
Coningsby	Margaret
Coningsby	Margareta
Coningsby	Thomas
Coningsby	Williamus
Conington	Jacob
Coniston Free Grammar School, Trustees	
Connell	John Maugham
Connesby	Thomas
Connigesby	Margaret
Conningesby	Williamus
Conningsbie	Thomas
Conquest	Edmundum
Conquest	Ricardus
Conquest	Richard
Conquest	Richardus
Conquest	Richus
Constable	Anna
Constable	Charles
Constable	Cuthberti
Constable	G
Constable	Henricus
Constable	Henry
Constable	Johannem
Constable	Johannes
Constable	John
Constable	Marmaducus
Constable	Marmaduke
Constable	Philip
Constable	Philippus
Constable	Phillippus
Constable	Phillipus
Constable	Phlippus
Constable	Robertus
Constable	Thomas
Constable	Willielmum
Constantine	Johannes
Contue	William
Conwallis	Charles Cornwallis
Conway	 Henry Seymour
Conway	Edward
Conway	Edwardus
Conway	Francis
Conway	Francis Seymour
Conway	Francisci
Conway	Franciscum
