Pre_surn	Pre_fore
Flamsted	Richardus
Flamsteed	Richard
Flanner	
Flasby	Edward
Flasby	John
Flasket	Thomas
Flatbery	Williami
Flavell	Johannes
Flavell	John
Fleet	Christopheri
Fleet	Edward
Fleet	John
Fleet	Samuelis
Fleete	William
Fleete	Willimus
Fleetwood	Carolus
Fleetwood	Charles
Fleetwood	Edmundus
Fleetwood	Edvadus
Fleetwood	Edward
Fleetwood	Edwardus
Fleetwood	Gulielmus
Fleetwood	Jacobi
Fleetwood	Jacobus
Fleetwood	James
Fleetwood	Johannes
Fleetwood	not given
Fleetwood	Thomas
Fleetwood	William
Fleme	John
Fleming	
Fleming	Abraham
Fleming	David
Fleming	Davidis
Fleming	Fletcher
Fleming	George
Fleming	Henry
Fleming	Johannes
Fleming	John
Fleming	Josiah
Fleming	Richardus
Fleming	William
Fleminge	Willimus
Flemming	David
Flemminge	Johannes
Flemynge	unknown
Flesher	James
Flesher	John Thomas
Flesher	Thomas
Fleshmonger	Willelmus
Fleshmonger	William
Fleshmonger	Willimus
Fletcher	
Fletcher	Anthonius
Fletcher	Anthony
Fletcher	Arthur
Fletcher	Arthurus
Fletcher	Carter
Fletcher	Charles
Fletcher	Edmundus
Fletcher	Egidius
Fletcher	Franciscus
Fletcher	George
Fletcher	Gulielmus
Fletcher	Henricus
Fletcher	Henry
Fletcher	Humphridus
Fletcher	Jacob
Fletcher	Jacobus
Fletcher	James
Fletcher	Johannes
Fletcher	John
Fletcher	Nat.
Fletcher	Nathaniel
Fletcher	Philip
Fletcher	Ricardi
Fletcher	Richard
Fletcher	Richardus
Fletcher	Robert
Fletcher	Robertus
Fletcher	Samuelis
Fletcher	Theodore
Fletcher	Thomas
Fletcher	Walter
Fletcher	William
Flexman	James
Flexney	Ralph
Flight	Robert
Flint	Egidius
Flint	Johannes
Flint	Joshua
Flint	Robert
Flint	Rogeri
Flint	Thomas
Flinte	Hugo
Flinte	Richardus
Flintoff	Lucas
Flockton	Jonathan
Floid	Robertus
Floide	Thomas
Flood	Gulielmus
Flood	Johannes
Florence	Edwardus
Florence	William
Floure	Georgius
Floure	Johannes
Flower	Anthonius
Flower	Edwardus
Flower	George
Flower	Joh'es
Flower	John
Flower	Stephani
Flower	Stephanus
Flower	Thomas
Flower	William
Flower	Willielmi
Flowerdewe	Willimus
Flowers	Field
Flowre	George
Flowre	Georgius
Flowre	Thomas
Floyd	Davidus
Floyd	Hugonis
Floyd	John
Floyd	Thomas
Floyde	Thomas
Floyde als. Gwynne	William
Floyer	Baldwinus
Floyer	Caleb
Floyer	John
Floyer	John Gould
Floyer	unknown
Floyer	William
Flud	Eduardus
Fludd	Jacobi
Fludd	Willelmus
Fludger	John
Fluid	Willimus
Fluwell	John
Fluyd	Brianus
Fluydd	Willimus
Fly	Henry
Fly	John
Fly	William
Flynt	Johannes
Flynt	Oliveri
Flyte	Robertus
Foach	William
Foard	Christopher
Foche	Henricus
Foden	John
Foden	William
Fogg	Arthur
Fogg	Ezechiel
Fogg	John
Fogg	Lawrence
Fogg	Orlando
Fogg	Robert
Fogg	Robertus
Fogg	Tho
Fogg	unknown
Fogge	Arthur
Fogge	Arthurus
Fogge	Laurentius
Fogge	Orlando
Folbury	Georgij
Folchier	Francis
Foldes	Radulphi
Folds	James
Folds	John
Foley	Harvey Thomas
Foley	John
Foley	Paul Jermyn
Foley	Philip
Foley	Richard
Foley	Robert
Foley	Roger
Foley	Rogerus
Foley	Thomas
Foley	Thomas Octavius
Foley	Thomas Philip
Foley	William Andrew
Foley, (junr)	Robert
Foliate	Henricus
Folkard	Francis
Folkard	John
Folkard	Thomae
Folkingham	Nicolaus
Folkington	Nicolai
Folliett	Henricus
Fones	Willielmus
Fonnereau	Charles
Fonnereau	Claudius Williams
Fonnereau	William
Foord	Barnard
Foord	Henry
Foord	William
Foorthe	Willimus
Foot	Johannes
Foot	Walter
Foote	Francis Hender
Foote	Johannes
Foote	John
Foote	not given
Foote	Robert
Footman	Carolus
Footman	Jacobus
Footman	Thomas
Foottit	James
Forbes	Alexander
Forbes	Andrew
Forbes	John
Forbes	Thomas
Forbes	William
Forby	Joseph
Forby	Robert
Forcett	Johannes
Forcett	John
Forcett	Willimus
Ford	
Ford	Alexandrus
Ford	Charles
Ford	Cornelius
Ford	Edward
Ford	Gilbert
Ford	Harrison
Ford	Henry
Ford	James
Ford	Johannes
Ford	John
Ford	Richard
Ford	Richardus
Ford	Richd.
Ford	Samuel
Ford	Simon
Ford	Thomas
Ford	Willi
Ford	William
Ford	Willimus
Ford ?	Johannes
Forde	Alex:
Forde	Anthonius
Forde	Antonius
Forde	James
Forde	Johannes
Forde	John
Forde	Robert
Forde	Robertus
Forde	William
Forde	Willimus
Forden	Humphridus
Forder	Henrici
Fordyce	Francis
Foreman	Abrahamus
Foreman	Gervasij
Foreman	Watsonis
Forest	Anthonius
Forest	Antonii
Forest	Matthew
Forest	Matthias
Forest	Robertus
Forester	Henry
Forester	Mathew
Forester	Mathias
Forester	Palter
Forester	Paul
Forester	Peter
Forester	Pulter
Forester	Richard
Forester	Townsend
Forestert	Pulter
Forge	William
Forger	Pertrides
Forman	Christopherus
Forman	Johannes
Forman	John
Forman	Rogeri
Forman	Thomas
Formby	Miles
Formby	Richard
Forrest	Anthonius
Forrest	Anthony
Forrest	Antonius
Forrest	George
Forrest	Richard
Forrest	Thomas
Forrest	Willimus
Forreste	Anthonius
Forrester	Abr'amus
Forrester	Charles
Forrester	Henry
Forrester	Matthew
Forrester	Richard
Forrester	Townshend
Forsbrooke	Thomas
Forsith	Alexander
Forster	Aquila
Forster	Benjamin
Forster	Caroli
Forster	Edward
Forster	George
Forster	Georgius
Forster	Gulielmus
Forster	Henry
Forster	Jacobus
Forster	James
Forster	Johannes
Forster	John
Forster	Joseph
Forster	Matthaeus
Forster	Nath'
Forster	Nathaniel
Forster	Peter
Forster	Pexall
Forster	Pexallus
Forster	Pulter
Forster	Ralph
Forster	Ricardus
Forster	Richard
Forster	Richardi
Forster	Robert
Forster	Robertus
Forster	Samuel
Forster	Thomae
Forster	Thomas
Forster	unknown
Forster	William
Forster	Williamus
Forster	Willimus
Forster	Willmus
Forster als Foster	John
Fort	Gulielmus
Fortescew	Thomas
Fortescu	Anthonius
Fortescue	Charles
Fortescue	Georgius
Fortescue	John
Fortescue	John Faithful Grover
Forth	Johannes
Forth	John
Forth	Richardus
Forth	Robert
Forth	unknown
Forthergill	Thomae
Fortrey	Johannes
Fortrey	John
Fortrie	Johannes
Fortrie	John
Fortune	John
Fortune	Joseph
Forward	Johannes
Forward	John
Fosbrook	William
Fosbrooke	Edward
Fosburie	Edwardus
Foscroft	?
Foscrofte	not given
Foskett	Johannes
Foss	Johannes
Fosse	John
Fosse	Willimus
Fossey	Johannes
Fosson	Thomas
Foster	Aaron
Foster	Christoferus
Foster	Christopher
Foster	Edvardi
Foster	Edward
Foster	Edwardi
Foster	Geoffrey
Foster	George Iliffe
Foster	Gulielmus
Foster	Henry
Foster	Hugo
Foster	James
Foster	Johannes
Foster	John
Foster	Joseph
Foster	Josephus
Foster	Marci
Foster	Richard
Foster	Richardus
Foster	Ric\\hardus
Foster	Robert
Foster	Robertus
Foster	Rolandus
Foster	Samuel
Foster	Samuelis
Foster	Thomas
Foster	Vere
Foster	Willelmi
Foster	William
Foster	Willielmi
Foster	Willimus
Fote	Johannes
Fote	John
Fotescue	James
Fotherby	Carolus
Fotherby	Charles
Fotherby	Charolus
Fotherby	Edmund
Fotherby	Edmundi
Fotherby	John
Fotherby	Martin
Fotherby	Martinus
Fotherbye	Charles
Fotherbye	John
Fotherbye	Martin
Fothergale	Thomas
Fothergill	Francis
Fothergill	George
Fothergill	Henry
Fothergill	James
Fothergill	Johannes
Fothergill	Marcus
Fothergill	Mark
Fothergill	Thomas
Fothergill	unknown
Fothergill	William
Fotherston	Alexandrus
Fothringham	Normand
Fouale	Stephanus
Foues	Richardus
Fouillrad	Petrus
Fouke	Fransciscus
Foukes	William
Fouks	Thomas
Foules	Davidis
Foulis	Henry
Foulkes	David
Foulkes	Davidus
Foulkes	Edward
Foulkes	Henry
Foulkes	Hugo
Foulkes	Humphrey
Foulkes	James
Foulkes	John
Foulkes	Peter
Foulkes	Peter Davyd
Foulkes	Robert
Foulkes	Robertus
Foulks	Edward
Foulks	Evan
Foulks	Johannes
Foulks	Robert
Foulks	Robertus
Fountain	John
Fountain	Robert
Fountaine	Johannes
Fountaine	John
Fountaine	not given
Fountaine	Richardus
Fountaine	Robert
Fountaine	Thomas
Fountane	Johannes
Fountayne	John
Fountayne	Richard
Fountayne	Richardus
Fountayne	Stephanus
Fountayne	Willimus
Founteyn	Richard
Founteyne	Richardus
Fournier	Bernard
Fournis	Unknown
Fowberye	Thomas
Fowbwery	Thomas
Fowcks	Ricardus
Fowell	John
Fowell	Richard
Fowell	Stephen
Fowins	John
Fowke	
Fowke	Johannes
Fowke	John
Fowke	Richardi
Fowke	Unknown
Fowkes	
Fowle	Fulwar William
Fowle	Joannis
Fowle	John
Fowle	Nathanielis
Fowle	Richard
Fowle	Richardus
Fowle	Thomas
Fowle	Thomas Hartland
Fowle	William
Fowle	William Wing
Fowler	Barnardiston Forester
Fowler	Bernard
Fowler	Chapel
Fowler	Charles
Fowler	Christoferi
Fowler	David
Fowler	Edward
Fowler	Edwardi
Fowler	Elisha
Fowler	Henrici
Fowler	Henry Bond
Fowler	Humphredus
Fowler	James
Fowler	James Forester
Fowler	Joseph
Fowler	Lemuelus
Fowler	Leonardus
Fowler	Mathaei
Fowler	Mathew
Fowler	Moses
Fowler	Petri
Fowler	Richard
Fowler	Richardus
Fowler	Robert
Fowler	Robert Hodgson
Fowler	Samuel
Fowler	Samuelis
Fowler	Simon
Fowler	Tho.
Fowler	Thomas
Fowler	unknown
Fowler	Whalley Thornton
Fowler	Willimus
Fowlke als Hynkeley	Johannes
Fowller	Richard
Fownes	Gulielmus
Fownes	Thomas
Fownes	Willielmus
Fox	Bartholomew
Fox	Bohun
Fox	Christopher
Fox	Christopherus
Fox	Francis
Fox	Franciscus
Fox	Gulielmus
Fox	Help
Fox	Henry
Fox	Isaac
Fox	James
Fox	Joannis
Fox	Johannes
Fox	Johannis
Fox	John
Fox	Laurence
Fox	Nicholas
Fox	Ralph
Fox	Richard
Fox	Richardus
Fox	Robert
Fox	Rowlandus
Fox	Thomas
Fox	William
Foxcroft	Johannes
Foxcroft	John
Foxcroft	Thomas Hammond
Foxe	John
Foxe	Matheus
Foxe	Ricardus
Foxe	Richard
Foxe	Roberti
Foxe	Thomas
Foxley	Johannes
Foxley	Thomas
Foxloe	
Foxlow	Joseph
Foxlowe	Francis
Foxly	Thomas
Foxton	Francis
Foxton	George
Foxton	George Lardner
Foxwell	Joannis
Foxwell	Philip
Foxwist	Lloyd
Foy	Richard
Foye	Henry
Foyle	Edward
Foynes	Humphrey
Fraigneau	William
Framingham	Lancaster
Frampton	
Frampton	Guilielmus
Frampton	John
Frampton	Matthew
Frampton	Ricardi
Frampton	Rob'tus
Frampton	Robert
Frampton	Robertus
Frampton	Thomas
Franais	Johannes
France	Fredricus
France	John
Frances	Benjamin
Frances	John
Frances	Martin
Frances	Robert
Frances	Willimus
Franceys	Henricus
Franceys	Henry
Francis	 Milchesertri
Francis	Benjamin
Francis	Bransby
Francis	Charles
Francis	James
Francis	Johannes
Francis	Johannis
Francis	John
Francis	John Eales
Francis	Jonathan
Francis	Josephus
Francis	Philip
Francis	Robert
Francis	Robert Bransby
Francis	Robert John
Francis	Theophili
Francis	Thomas
Francis	Wyat
Francis	Wyatt
Franck	Humfrey
Franck	Marci
Franck	Marcus
Francke	Abraham
Francke	Abrahamus
Francke	Charles
Francke	Johannes
Francke	Richardus
Francke	Thomas
Francke	Walterus
Francke	Willimus
Franckland	Gulielmi
Franckland	Johannes
Francklin	Edvardi
Francklin	Edward
Francklin	Fairfax
Francklin	John
Francklin	John Fairfax
Francklin	Thomas
Francklyn	Johannes
Francklyn	Richardi
Francklyn	William
Franckwell	Johannes
Francwell	T
Francys	Ralph
Frank	Antonii
Frank	Charles
Frank	Edward
Frank	Radulph
Frank	Radulphus
Frank	Ralph
Frank	Richard
Frank	Thomas
Frank	Walter
Franke	Abraham
Franke	Johannes
Franke	Marcus
Franke	Waltherus
Frankelyn	William
Frankisshe	John
Frankisshe	Robertus
Frankland	Gulielmus
Frankland	Johannes
Frankland	Johannis
Frankland	John
Frankland	Richard
Frankland	Roger
Franklin	Frederick William
Franklin	Gratiosus
Franklin	Johannes
Franklin	Johannis
Frankling	Johannis
Franklyn	Johannes
Franklyn	Ricardus
Franklyn	Unknown
Franklyn	Willelmus
Franks	James
Franks	Thomas
Frankwell	Robertus
Frankwell	Thomas
Frannces	Gilbert
Frappe	Thome
Fraser	George
Fraser	Hugh
Fraser	William
Fraunces	Egidius
Fraunces	Johannes
Fraunces	Robert
Frauncis	John
Frauncklin	Richard
Frauncs	Thome
Frauncys	Robertus
Frayser	Umfrevile
Frazier	Aug:
Freak	Johannis
Freake	Eadmundus
Freake	Edmund
Freake	Edmundus
Freake	Jacobus
Freake	Johannes
Freake	Robertus
Freare	Michaelis
Frechild	George
Freckleton	Robert
Freckleton	Roger
Frecklston	Roger
Free	Edward Drax
Free	John
Free	Richard
Freeke	Edmund
Freeke	Freeman
Freeke	John
Freeland	John
Freeman	Anthony
Freeman	Caroli
Freeman	Carolus
Freeman	Christopher
Freeman	Edward
Freeman	George
Freeman	Henry
Freeman	James Stewart
Freeman	Johannes
Freeman	John
Freeman	Langton
Freeman	Nicholaus
Freeman	Ralph
Freeman	Richard
Freeman	Robert
Freeman	Samuel
Freeman	Samuelis
Freeman	Thomae
Freeman	Thomas
Freemantle	Johannes
Freend	Thomas
Freer	Daniel
Freer	Jacob
Freer	Johannes
Freer	John Lane
Freer	Richard Lane
Freer	Thomas Lane
Freer	William
Freere	Jacob
Freere	Robert
Freeston	Abraham
Freestone	Abr.
Freind	Robert
Freind	William
Freke	Joh'es
Freke	John
Frekilton	Georgius
Freman	Christopher
Freman	Ralph
Freman	Ricardus
Freman	Richardi
French	
French	Edmundi
French	James
French	Johannes
French	John
French	Nicholaus
French	Paul
French	Pinkstan Arundel
French	Richard
French	Robertus
French	Samuel
French	Thomas
French	unknown
French	Wllm
Frencham	Eustace
Frencham	Eustachius
Frencham	Henry
Frenche	Johannes
Frenche	Stephanus
Frend	Thomas
Frende	Willielmus
Frene	Rolandus
Frengam	Johannes
Frensham	Eustacius
Frenside	Ralph
Freprin	John
Frere	Edward Barker
Frere	Michaelis
Frere	Philipus
Frere	Temple
Freston	Anthony
Freston	Thomas
Frethren	Jacobus
Fretwell	John
Fretwell	Rogerus
Frevell	Jasperus
Frew	John
Frewen	
Frewen	Joh'es
Frewen	Johannes
Frewen	John
Frewen	Stephanus
Frewen	Thankfull
Frewen	Thomas
Frewin	Edward
Frewin	Thomas
Friday	Johannis
Friend	Henry
Friend	Robert
Friend	William
Friend	William Maximillian
Frieston	Thomas
Frinde	Willielmus
Frinsham	Henry
Frisell	Edwardus
Frith	Henricus
Frith	Johannes
Frith	John
Frith	Josias
Frith	Roberti
Frith	Thomas
Frith	Unknown
Frith	William Cockayne
Frithram	Gilbertus
Frobisher	Anthonius
Froden	William
Frodsham	Robert
Froggitt	John
Frohock	Georgius
Fromanteel	Daniel
Frome	George
Frome	George Cluotterbrooke
Frome	Robert
Frome	Thomas
Fromenteel	Daniel
Frost	Benjamin
Frost	Guilielmi
Frost	Jacobi
Frost	Johannis
Frost	John
Frost	Robertus
Frost	Thomas
Frost	William
Frowd	Isaac
Frowd	John Brickenden
Frowd	John Thaine
Fruen	
Fruen	Acceptus
Fry	Johannis
Fry	Joseph
Fry	Thomas
Fry	Wilhelmus
Fryar	Thomas
Fryars	Samuel
Frye	William
Fryer	Josephus
Fryer	William
Frynde	Willielmus
Fryre	Richard
Fryth	Richard
Fucher	George
Fudge	Thomas
Fuger	Johannes
Fugill	not given
Fuker	Matheus
Fukes	Thomas
Fulbecke	William
Fulcis	Edwardus
Fulford	Anthony
Fulford	Francis
Fulford	Jacobus
Fulford	not given
Fulham	Edvardus
Fulham	Edward
Fulham	Edwardus
Fulham	John
Fulker	Johannes
Fulkhain	Edward
Fuller	Gulielmi
Fuller	Henry
Fuller	Johannes
Fuller	Johannis
Fuller	John
Fuller	Jonathon
Fuller	Nicholaus
Fuller	not given
Fuller	Robert
Fuller	Roberti
Fuller	Samuel
Fuller	Samuelis
Fuller	Thomas
Fuller	William
Fuller	Willimi
Fuller	Willimus
Fullerton	John
Fullerton	Joseph
Fullerton	Weston
Fulley	Bernard
Fulman	Guilielmus
Fulman	Gulielmus
Fulnerby	Johes
Fulthorpe	Christopher
Fulthrop	Christophori
Fulthropp	Johannes
Fulwar	ThomA
Funnell	William Barber
Furbar	Robertus
Furber	Willimus
Furde	Anthonius
Furins	Raph
Furley	Samuel
Furnes	Adam
Furness	Anthony
Furney	Ricardi
Furney	Richard
Furney	Ricus
Furnis	Edvardi
Furniss	Anthony
Furse	Josephi
Furze	Joseph
Fuson	William
Fussell	James
Fuyche	Thomas
Fyelde	Willimus
Fyfield	William
Fygge	Thomas
Fygyon	Robertus
Fykes	Thomas
Fylde	William
Fyldyshend	Willielmus
Fyler	blank
Fyler	Samuel
Fyler	Samuelus
Fyley	Johannis
Fyllis	Robertus
Fynch	Richardus
Fynch	Samuel
Fynche	Henry
Fynche	Johannes
Fynche	Peter
Fynes	Charles
Fynes	James
Fynes	Thomas
Fynkyns	Johannes
Fynn	Thomae
Fynn	Thomas
Fynnes	not given
Fynney	Jacobus
Fynny	Thomas
Fynnymore	John
Fynnymore	Johnis
Fysh	Henry
Fysh	Robert
Fyshepole	Johannes
Fysher	Georgius
Fysher	Henricus
Fysher	Robertus
Fysher	Willimus
Fyske	William
Fyson	Edward
Fyson	Thomas
Fysshe	Johannes
Fyssher	Christoferus
Fyssher	Cuthbertus
Fyssher	Johannes
Fyssher	John
Fyssher	Matthew
Fyssher	Thomas
Fyssher	William
Fyssher	Willimus
Fytche	Stephen
Fytchett	Willimus
Fytton	Richard
Fytzgeffry	Alexandrus
Fytzherbert	John
FytzJames	JOhn
Fytzrandall	Johannes
Gabbitas	William
Gabel	Henry
Gabell	Dyson
Gabell	Henry
Gabell	Henry Dison
Gabell	Henry Dyson
Gabell	Ricardus
Gabell	Timothy
Gabet	Edwardus
Gabriel	John
Gabriel	Robert Bird
Gabriel	Robert Burd
Gace	Thomas
Gaches	Daniel
Gaches	Raymundi
Gadsby	Thomas
Gage	Covenante
Gage	Freeman
Gage	John
Gage	Langley
Gage	Stephen
Gage	Thomas
Gaine	John
Gaines	Dunham
Gainsford	Johannes
Gainsford	Thomas
Gairdner	Archibald
Gaisford	Thomas
Gaiton	Thome
Galacker	
Galby	Peter
Gale	Charles
Gale	Edmund Estcourt
Gale	George Norman
Gale	Henry
Gale	Isaac
Gale	Johannes
Gale	John
Gale	Milonis
Gale	Petrus
Gale	Robertus
Gale	Samuel
Gale	Simon
Gale	Simonis
Gale	Theophilus
Gale	Thomae
Gale	Thomas
Gale	Timotheus
Gale	Will'mus
Gale	Will's
Gale	Willi (sic)
Gale	William
Galehouse	John
Galichin	Stephen
Galicke	Joannis
Galkyne	Henry
Gall	Samuelis
Gallamore	Gilbert
Gallant	Arthuri
Gallant	John
Gallant	Thomas
Gallante	Johannes
Gallaway	John Cole
Galley	Johannes
Galley	Thomas
Galliard	Roberti
Gallimore	Franciscus
Gallimore	Humphredus
Gallimore	Johannes
Gallimore	Willmus
Gallop	Benjaminus
Galloway	Guilielmus
Galloway	John Cole
Galloway	William
Galloway	Willielmus
Gallthroppe	Robertus
Gallway	Willielmus
Gally	Charles
Gally	Henry
Gally	Peter
Gallymore	Humfridus
Galonde	John
Galpine	Johannes
Galpine	John
Galston	Francis
Galston	William
Galt	Johannis
Galymore	Humfridi
Galymore	Umfridus
Gamage	Edward
Gamage	Edwardus
Gamage	Johannes
Gamage	John
Gamage	Thomas
Gamble	Davenport
Gamble	Johannes
Gamble	John
Gamble	Robert
Gamble	Thomae
Gamble	Willimus
Gamblin	John
Gamblyn	John
Gambol	John
Gambold	Gulielmus
Gambold	John
Gambon	John
Gambu	Rogerus
Games	Edwardi
Games	William
Gamlen	Samuel
Gamley	Johannes
Gamlyn	John
Gamming	Nicholas
Gammon	John
Gammon	Richard
Gammon	Richardus
Gamons	Daniel
Gamson	Robert
Gamul	Franciscus
Gamwell	Samuelis
Ganamell	Richard
Gander	Archibald
Ganderton	Thomas
Gandy	Henry
Gandy	Joh'es
Gandy	John
Gane	John
Gannas	Richard
Gannell	George
Gannet	Wilhelmus
Gannett	Wilhelmus
Gannett	William
Ganning	Nathanielis
Ganning	Nicholi
Ganning	Samuel
Ganning	Samuelis
Ganton	Gulielmi
Ganton	Gulielmus
Ganycliffe	Willimus
Gape	James Carpenter
Gape	John Carpenter
Gapp	John
Gapper	Abraham
Gapper	Edmund
Gapper	Henricus
Gapper	Henry
Gapper	Richard
Gapper	Thomas
Gapper	William
Garancieres	Dudleii
Garard	Richardus
Garbet	Samuel
Garbett	
Garbett	James
Garbrand	Johannes
Garbrand	Nicholas
Garbrand	Tobias
Garbrande	Johannes
Garcelon	Peter
Garckgoad?	Daniel
Gard	Johannes
Gardeman	
Gardeman	Barthazar
Garden	Edmund
Garden	James
Garden	Thomas
Gardener	
Gardener	Charles
Gardener	Daniel
Gardener	George
Gardener	Henricus
Gardener	Johannes
Gardener	John
Gardener	Michael
Gardener	not given
Gardener	Thomas
Gardener	Walterus
Gardener	William
Gardin	Jermyn
Gardiner	
Gardiner	Archibald
Gardiner	Bernard
Gardiner	Bernardus
Gardiner	Carolus
Gardiner	Danielis
Gardiner	Danielus
Gardiner	Edmund
Gardiner	ffrancisci
Gardiner	Francisci
Gardiner	George
Gardiner	Gulielmus
Gardiner	Henricus
Gardiner	Henry
Gardiner	Jacobus
Gardiner	James
Gardiner	Johannes
Gardiner	John
Gardiner	Laurence
Gardiner	Lawrence
Gardiner	Lawrence Panting
Gardiner	Michael
Gardiner	Philip
Gardiner	Richard
Gardiner	Robert
Gardiner	Robertus
Gardiner	Samuel
Gardiner	Samuelis
Gardiner	Thomas
Gardiner	William
Gardiner	Wm
Gardner	Archibald
Gardner	Charles
Gardner	David
Gardner	Edward
Gardner	George
Gardner	Joannis
Gardner	Johannes
Gardner	John
Gardner	Lawrence
Gardner	Michael
Gardner	Michaelis
Gardner	Philip
Gardner	Philippus
Gardner	Richard
Gardner	T
Gardner	Thomas
Gardner	unknown
Gardner	William
Gardnor	Thomas
Gardyner	Nicholaus
Gardyner	Thomas
Gardyner	Walterus
Gare.	Robertus
Garemieres	Theophilus
Garentieor	none given
Garey	
Garford	Dionisius
Garforth	
Garforth	William
Garland	John
Garland	Robertus
Garland	Thomas
Garlatt	Gulielmus
Garlecke	Charolus
Garley	Anthonius
Garley	Anthony
Garley	Antonij
Garley	Antonius
Garlick	John
Garlicke	Thomas
Garly	Antonius
Garmeston	Johannes
Garmston	John
Garmston	Shadrach
Garmston	Thomas
Garmstone	Samuelis
Garnel	Barnard
Garnet	Anthonius
Garnet	John
Garnet	Oliver.
Garnet	Richard
Garnet	Thomas
Garnet	William
Garnett	Anthonius
Garnett	Barnard
Garnett	Edmundus
Garnett	Johannis
Garnett	John
Garnett	John (same)
Garnett	Joseph
Garnett	Miles
Garnett	Robert
Garnett	Thomas
Garnett	William
Garnett	Willimus
Garnham	Robert
Garnier	Thomas
Garnier	William
Garnon	Abrahami
Garnon	Gulielmi
Garnon	Radulphi
Garnon	Ricardus
Garnon	Richardus
Garnons	John
Garnons	Luke
Garnons	William
Garrard	Christopher
Garrard	Edvardus
Garrard	Richard
Garrard	Samuel
Garrard	Thomas
Garratt	Francis
Garratt	Thomas
Garraway	Thomas
Garrerd	Thomas
Garret	Robert
Garret	Roberti
garret	Roberto
Garret	Walter
Garrett	George
Garrett	Gualterus
Garrett	John
Garrett	Richard
Garrett	Richardus
Garrett	Roberti
Garrett	Robertus
Garrett	Samuel
Garrington	Henry
Garrod	William
Garrood	William
Garrow	David William
Garrway	Charles
Garsett	E
Garsett	Edmundus
Garston	Richard
Garth	Carolus
Garth	Humfrey
Garth	Jacobus
Garth	Ralph
Garth	Richardus
Gartham	Thomas
Garthe	Gregorius
Garthe	Stephanus
Garthorne	Anthony
Garthorne	John
Garthseid	Thomas
Garthsides	Franciscus
Garthwait	Ephraim
Garthwait	Johannes
Garthwait	Timotheus
Garthwaite	Ephraimus
Garthwaite	Giles
Garthwaite	Richard
Garthwaith	Johannes
Garton	John
Garves	Nicholaus
Garway	Anthonius
Garway	Thomas
Garwood	George
Garwood	Robert
Gascogine	Wade
Gascoigne	Edward
Gascoigne	Henricus
Gascoigne	Josephus
Gascoigne	Wade
Gascoine	Thome
Gascoyne	
Gascoyne	Francis
Gascoyne	Robert
Gase	Lawrentus
Gashe	Henrici
Gaskarth	Cuthbert
Gaskarth	John
Gaskell	Thomas
Gaskin	William
Gastoigne	Humfredus
Gastrell	Francis
Gastrell	Miles
Gatacre	Thomas
Gataker	Carolus
Gataker	Thomas
Gatcliffe	Samuel
Gatcliffe	Willimus
Gate	Alexander
Gate	Edmund Estcourt
Gate	Timotheus
Gatehouse	John
Gatehouse	Robert
Gatehouse	Samuel
Gatehouse	Thomas
Gates	Abrahami
Gates	Abrahamus
Gates	Alexander
Gates	Gilbart
Gates	Gilfrid
Gates	Gulielmus
Gates	Johannes
Gates	Johannis
Gates	William
Gatfield	Jacobus
Gatford	Leonellus
Gatford	Lionelli
Gatford	Lionellus
Gatford	Lionelus
Gathorne	John
Gathorne	unknown
Gathouse	Matheus
Gatley	Thomas
Gatliff	James
Gatliffe	John
Gatskell	Richardus
Gattacre	Thomas
Gattenby	Anthonius
Gattford	Lionellus
Gattinge	Richard
Gattliffe	Samuelis
Gatton	Benjaminus
Gattonby	Anthony
Gauden	
Gauden	John
Gaudern	Edward
Gaudy	John
Gaul	Johannes
Gaunt	Charles
Gaunt	John
Gauntlet	Samuel
Gauntlett	Henry
Gauntlett	Samuel
Gavell	Rogerus
Gawber	Roberti
Gawden	Morganus
Gawdy	Henrici
Gawen	Robertus
Gawler	Johannes
Gawler	Thomas
Gawsell	Abraham
Gawthrop	William
Gawton	--
Gawton	Richardus
Gawton	Thomas
Gay	Georgii
Gay	Guilielmus
Gay	Gulielmi
Gay	Gulielmus
Gay	John
Gay	Peer Rivers, Sir
Gay	Peter Rivers
Gay	Peter Rivers, Sir
Gay	Willimus
Gaydon	Johannes
Gaylard	Johannes
Gaylard	John
Gaynam	Johannis
Gaynes	Johannes
Gayre	Hugo
Gayse	Ethelbertus
Gayte	Simones
Gayton	George Clark
Gayton	George Clarke
Gayton	Jacobus
Geach-Crossman	Francis
Geale	Rich'us
Geary	
Geary	John
Geary	Thomas
Geble	Thomas
Geckie	William
Geddes	Henry
Geddes	Michael
Geddes	Michaelis
Geddes	Michis
Gedney	Nicholaus
Gee	Carolus
Gee	Edvardi
Gee	Edvardus
Gee	Edward
Gee	Edwardus
Gee	Johannes
Gee	Johannis
Gee	John
Gee	Richard
Gee	Robert
Gee	Thomas
Gee	W.
Gee	William
Geekie	William
Geelder	Richard
Geen[?]	Samuel
Geere	Diones
Geering	Nathaniel
Geers	Henry
Geery	Johannes
Geese	William
Geeve	Thomas
Geffery	Willimus
Geffray	Robertus
Geffrays	William
Geffrey	William
Geffrey	Willimus
Geffreyes	Willimus
Geffreys	not given
Geffry	Georgius
Gegg	Jonathan
Gegg	Joseph
Gegg	Robert
Gelas	Adami
Geldart	Thomas
Geldart	William
Gelder	I
Gelder	John
Gelder	Richard
Gelibrande	Nicolaus
Gell	George
Gell	Georgius
Gell	Guido
Gell	Philip
