Pre_surn	Pre_fore
Dixon	Willimus
Dixson	Henricus
Dixson	Henricus
Dixson	Joseph
Dixton	Joseph
Dixwell	--
Dixy	Edward
Dixy	Edward
Do	Johannes
Do..y	John
Doanbe	Rogerus
Dobat	Daniel
Dobb	Thomae
Dobbes	Johannes
Dobbes	Johannis
Dobbes	Roberti
Dobbes	Robertus
Dobbes	Thomas
Dobbins	Guilielmus
Dobbins	Johannes
Dobbins	Robertus
Dobbins	Tobiae
Dobbinson	Thomas
Dobbs	John
Dobbs	Thomas
Dobbs	Thomas
Dobbyus	Thome
Dobell	Robertus
Dobins	Quidonis
Dobinson	Richard
Doble	Richardus
Doble	Richardus
Dobree	John Gale
Dobree	Nicholas Peter
Dobree	William
Dobson	Bartholemew
Dobson	Brown Bushell
Dobson	Brown Bushell
Dobson	Christopherus
Dobson	Georgius
Dobson	Georgius
Dobson	Gulielmus
Dobson	Henry
Dobson	Henry
Dobson	Johannes
Dobson	Johannes
Dobson	Johannes
Dobson	Johannis
Dobson	John
Dobson	John
Dobson	John
Dobson	John
Dobson	Lancelotus
Dobson	Lancelotus
Dobson	Nathanielis
Dobson	Samuelis
Dobson	Samuelis
Dobson	Samuelis
Dobson	Thomas
Dobson	William
Dobson	William
Dobson	William
Dobyns	Robert
Dobyns	Thomas
Dobynson	Thomas
Dobyson	Willelmus
Dobyson	Willelmus
Dochen	Georgij
Docker	Arthur Brett
Docker	Henrici
Docker	Henrici
Docker	John
Docker	Joseph
Docker	Lancelot
Docker	William
Dockeray	John
Dockeray	Thomas
Dockeray	William
Dockerill	Johes
Dockerill	John
Dockery	Thomas
Dockley	Johannis
Dockray	blank
Docksey	Henry
Docksey	Henry
Dockway	Josiah
Dockway	Josiah
Dockwray	Benjamin
Dockwray	Josias
Dockwray	Thomas
Dockwray	Thomas
Dockwray	Thomas Clarveate
Dockwrey	Stephanus
Docwra	Thomae
Dod	Johannes
Dod	Johannes
Dod	Johannes
Dod	Johannes
Dod	Nathanael
Dod	Nathanielus
Dod	Pierce
Dod	Thomas
Dod	Thomas
Dod	Thomas
Dod	Thomas
Dod	Thomas
Dod	Willielmus
Dodd	
Dodd	Benjamin
Dodd	Gulielmus
Dodd	Henricus
Dodd	Henricus
Dodd	Henry
Dodd	Henry
Dodd	Henry Hayman
Dodd	Jacob
Dodd	James William
Dodd	James Williams
Dodd	Johannes
Dodd	Johannes
Dodd	Johannes
Dodd	Johannes
Dodd	John
Dodd	John
Dodd	John
Dodd	Matson
Dodd	Moses
Dodd	Philip
Dodd	Philip
Dodd	Richard
Dodd	Richard
Dodd	Richardus
Dodd	Rogerus
Dodd	Rogerus
Dodd	Thomas
Dodd	Thomas
Dodd	Thomas
Dodd	William
Dodd	William
Dodd	William
Dodd	William
Dodd	William
Dodd	William
Dodd	William
Dodd	William
Dodd	William
Dodderidge	John
Doddes	Gregorius
Doddes	Gregorius
Doddes	Gregorius
Doddes	Gregorius
Doddes	Gregory
Dodding	William
Doddinge	Willimus
Dodds	Gregory
Dodell	Willimus
Dodes	Gregorius
Dodgeson	Humphredus
Dodgion	James
Dodgson	Charles
Dodgson	Charles
Dodgson	James
Dodgson	James
Dodgson	James
Dodgson	James
Dodgson	John
Dodgson	Lancaster
Dodgson	Lancaster
Dodgson	Samuel
Dodin	Jonathan
Dodman	John
Dods	James
Dods	Richard
Dodson	Berry
Dodson	Berry
Dodson	Charles
Dodson	Jeremiae
Dodson	Jeremiah
Dodson	Jeremiah
Dodson	Johannes
Dodson	John
Dodson	Richardus
Dodson	Thomas
Dodswell	unknown
Dodsworth	Francis
Dodsworth	Francis
Dodsworth	Frederick
Dodsworth	Frederick
Dodsworth	Frederick
Dodsworth	George
Dodsworth	George
Dodsworth	Matthaeus
Dodsworth	Ramsden
Dodsworth	Ramsden
Dodsworth	Ramsden
Dodsworth	Roberti
Dodwell	Arthur
Dodwell	Arthur
Dodwell	Arthur
Dodwell	Henry
Dodwell	Robert
Dodwell	Thomas
Dodwell	Thomas
Dodwell	William
Dodwell	William
Dodwell	William
Dodwell	William
Dodwell	William
Dodwell	William
Dodwell	Willielmus
Dodwell	Willielmus
Dodworth	Johannes
Dodworthe	Johannes
Doe	Johannes
Doe	Thomas
Doe	Thomas
Dogen	George
Dogett	Anthony
Doherty	Willielmus
Doidge	Richard
Doily	John
Dolbar	Johannes
Dolbeare	Johannes
Dolben	
Dolben	Davidus
Dolben	Davidus
Dolben	Johanis
Dolben	Johannes
Dolben	Johannes
Dolben	Johannis
Dolben	Johes
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	John
Dolben	Thomas
Dolben	Thomas
Dolbin	Davidus
Dolbin	Thomas
Dolby	Chapman
Dolby	Chapman
Doleman	John
Doleman	Robert
Dolgarno	Thomae
Dolling	Boughley William
Dolling	Michael
Dolling	Michaelis
Dolling	Robert
Dolling	Robert
Dolling	Robert
Dolman	Humfridus
Dolman	John
Dolman	John
Dolman	Nathaniel
Dolman	Nathaniel
Dolman	Radolphus
Dolman	Thomas
Dolman	Thomas
Dolman	Thomas
Dolphin	John
Dolphin	John
Dolphin	John
Dolphin	John
Dolphin	John
Dolphin	John
Dolson	Charles
Dolston	Georgius
Dolton	Thomas
Dolyon	Dionisius
Domet	Philibert
Domett	Joseph
Domett	Samuelus
Dominick	Andreas
Dominicke	
Dominik	Ricardi
Domville	Guielmi (sic  - in the genitive)
Domville	Guilielmus
Domville	Guilielmus
Domville	Gulielmus
Domville	Henry Barry
Donald	Thomas
Donat	Mathew
Doncaster	William
Done	Obadiah
Done	Obadiah
Done	Richard
Done	William Stafford
Done	William Stafford
Done	William Stafford
Donehill	Thomas
Donet	William
Dongworth	Ricardus
Dongworth	Richard
Dongworth	Richard
Donithorne	Isaac
Donne	Castres
Donne	Castres Mott
Donne	Gulielmus
Donne	Henricus
Donne	Henry
Donne	Henry
Donne	Henry
Donne	Humphredus
Donne	James
Donne	James
Donne	James
Donne	James
Donne	James
Donne	James
Donne	Johannes
Donne	Johannes
Donne	Johannes
Donne	Johannes
Donne	Johannes
Donne	Johannis
Donne	Johannis
Donne	John
Donne	John
Donne	John
Donne	Robert
Donne	Robert
Donne	Roger
Donne	Roger
Donne	Roger
Donne	Rogerus
Donne	Thomas
Donne	Thomas
Donne	Thomas
Donne	Thomas
Donne	Thomas
Donne	Thome
Donnell	Nicholas
Donnell	Nicolaus
Donnell	Thomas
Donnell	Thomas
Donnes	John
Donnison	
Donnithorne	Isaac
Donnithorne	Thomas
Donnithorne	Thomas
Donnithorne	unknown
Doobbs	Petri
Doody	Samuel
Dooley	John
Doolittle	Gulielmus
Doolittle	not given
Dope	
Dorant	Peter
Dore	Robert
Dorehouse	Hugo
Dorling	John
Dorling	John
Dormer	
Dormer	Gulielmus
Dormer	Johannes
Dormer	Johannes
Dormer	Petrus
Dormer	William
Dormer	William
Dornett	William
Dornford	Joseph
Dorrell	Georgius
Dorrell	Gregorius
Dorrell	Gregorius
Dorrington	Theophilus
Dorrington	Theophilus
Dorset	Edmundus
Dorset	Michael
Dorset	Michael
Dorset	Michael
Dorsett	Michael
Dossie	John
Dossine	John
Dosworth	George
Dotchon	Richard
Dotrine	Johannes
Dotshon	Richardus
Dotten	Henricus
Dottin	Henricus
Dottyn	Johannes
Dotyn	Johannes
Dotyn	John
Dotynne	Johannes
Douch	Jacobus
Douch	Jacobus
Douch	Jacobus
Douch	Johannes
Doudney	Johannes
Douer?	John
Doughtie	Andreae
Doughtie	Edwardus
Doughtie	Willelmum
Doughty	Edwardus
Doughty	George Clarke
Doughty	George Clarke
Doughty	Georgii
Doughty	Henry
Doughty	Johannes
Doughty	Johannes
Doughty	Johannis
Doughty	Johannis
Doughty	John
Doughty	John
Doughty	Not given
Doughty	Samuelis
Doughty	Thomas
Doughty	Thomas
Doughty	Thomas
Doughty	Thomas
Doughty	Thomas
Doughty	Thomas
Doughty	Thomas
Doughty	Thomas
Douglas	Charles
Douglas	Charles
Douglas	Everiani
Douglas	Henry
Douglas	Henry
Douglas	Henry
Douglas	James
Douglas	James
Douglas	James
Douglas	James
Douglas	James
Douglas	James
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	John
Douglas	not given
Douglas	Philip William
Douglas	Philip William
Douglas	Robert
Douglas	Robert
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglas	William
Douglass	James
Doulben	David
Doulben	David
Doulben	David
Doulben	David
Doulben	David
Doulben	Davidus
Douthwait	Cuthbert
Douthwaite	Cuthbert
Douthwaite	Cuthbert
Dove	Barjonas
Dove	Fynn
Dove	Fynn
Dove	Fynne
Dove	Gulielmi
Dove	Henrici
Dove	James
Dove	James
Dove	James
Dove	James
Dove	Johannes
Dove	John
Dove	John
Dove	John
Dove	Richard
Dove	Richardus
Dove	Roberti
Dove	Robertus
Dove	Robertus
Dove	Samuel
Dove	Samuel
Dove	Samuelus
Dove	Samuelus
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Thomas
Dove	Timothy
Dovell	William
Dover	Gulielmus
Dover	James
Dover	James
Dover	Johes
Dover	John Muschamp
Dover	Joseph
Doverdale	Thomas
Doverdale	Willielmus
Doverdall	Thomas
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	John Francis
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Thomas
Dowbiggin	Thomas
Dowbiggin	Thomas
Dowce	Abrahamus
Dowden	George
Dowden	Thomas
Dowdeswell	Edward Christopher
Dowdeswell	George
Dowdeswell	George
Dowdeswell	George
Dowdeswell	George
Dowdeswell	George
Dowdeswell	George
Dowdeswell	Guilielmus
Dowdeswell	Gulielmus
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowding	William
Dowding	William
Dowdland	James
Dowdswell	
Dowe	John
Dowell	Charles
Dowell	Charles
Dowell	Charles
Dowell	Edmundus
Dowell	Franciscus
Dowell	Johannes
Dowell	Radulphus
Dowell	Ralph, 'sir'
Dowell	William
Dower	Jacobi
Dowes	William
Dowghty	Edwardus
Dowghty	Edwardus
Dowglas	Johannes
Dowglasse	Gulielmi
Dowglasse	James
Dowing	John
Dowker	Christopher
Dowker	Christopher
Dowker	Christophori
Dowker	James
Dowker	Philip
Dowker	William
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	John
Dowland	John
Dowland	John
Dowland	John James Golden
Dowland	John James Golden
Dowle	Andreas
Dowle	Jacobus
Dowle	Reginaldus
Dowle	Reginaldus
Dowle	Thomas
Dowley	Johannis
Dowley	Robert
Dowley	Robertus
Dowling	Guilielmus
Dowling	Gulielmus
Dowling	Samuelis
Dowling	Willielmus
Dowling	Willielmus
Downam	George
Downam	William
Downe	Daniel
Downe	Daniel
Downe	Galfridus
Downe	Henricus
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Richardus
Downe	Simon
Downe	Simones
Downe	Simones
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Willimus
Downe	Willimus
Downeham	Georgius
Downeham	Georgius
Downell	Thomas
Downer	Georgius
Downer	Thomas
Downes	
Downes	
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Charles
Downes	Elkana
Downes	Galfridus
Downes	Galfridus
Downes	Geoffrey
Downes	Geoffrey
Downes	George
Downes	George
Downes	Georgius
Downes	Henry
Downes	James
Downes	James
Downes	James
Downes	James
Downes	Johannis
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	Ralph
Downes	Ricardus
Downes	Ricardus
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richardus
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robertus
Downes	Samuel
Downes	Thomae
Downes	Wilfred
Downes	Wilfred
Downes	William
Downes	William
Downes	William
Downes	William
Downeson	Ludovic
Downey	Nicholaus
Downhall	Henricus
Downhall	Henricus
Downham	William
Downham	William
Downie	Samuel
Downing	
Downing	
Downing	--
Downing	Bladen
Downing	Bladen
Downing	Bladen
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	Harry
Downing	Harry
Downing	Henry Bowles
Downing	Henry Bowles
Downing	John
Downing	Thomas
Downing	Unknown
Downman	Robertus
Downs	Johannes
Downs	John
Downs	Theophilus
Downs	William
Downton	Richardus
Downton	Richardus
Downton	Thomas
Dowrich	Hugo
Dowrishe	Hugo
Dowse	Robert
Dowse	Robert
Dowse	Will'mus
Dowsing	
Dowsing	Horatio
Dowsing	Johannes
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	Thomas
Dowson	William
Dowson	William
Dowthwaite	
Dowthwaite	Joseph
Dowthwaite	Joseph
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Doyle	John Welbore
Doyley	James
Doyley	James
Doyley	Samuel
Doyley	Samuelis
Doylie	Robert
Doyly	Franciscus
Doyly	Jacobi
Doyly	Jacobi
Doyly	Thomas
Doyly	Thomas
Dracottes	Anthonius
Draeke	Willimus
Draeke	Willimus
Drage	Charles
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drake	Bampfeild
Drake	Charles Digby Mackworth
Drake	Christopher
Drake	Christopher
Drake	Edmund
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francisci
Drake	Francisci
Drake	George
Drake	George Tyrwhitt
Drake	Gilbertus
Drake	Gulielmus
Drake	Humfred
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphry
Drake	James
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	Joseph
Drake	Joseph
Drake	Joshua
Drake	Matheus
Drake	Nath:
Drake	Nath:
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathaniel
Drake	Nathaniel
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richardi
Drake	Richardus
Drake	Robert
Drake	Robertus
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuelis
Drake	Stephen
Drake	Thomae
Drake	Thomae
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Unknown
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Wickham
Drake	William Wickham
Drake	Willimus
Drake	Willimus
Drakeford	Mathew
Drakeford	Mathew
Drakeford	Mathew
Drakell	Edwardus
Drakes	Thomas
Drames	missing
Dransfield	Samuel
Drant	Thomas
Drape	Humphrey
Drape	Humphrey
Draper	Daniel
Draper	Edvardus
Draper	Edward
Draper	Edward
Draper	Edward
Draper	Edward
Draper	Edward
Draper	Edward
Draper	Edward
Draper	Francisci
Draper	Gulielmus
Draper	Johannes
Draper	Johannes
Draper	Johannis
Draper	John
Draper	John
Draper	Josephi
Draper	Josephus
Draper	Laurentius
Draper	Marmaduke
Draper	Marmaduke
Draper	Philippus
Draper	Radulphus
Draper	Ricardus
Draper	Ricardus
Draper	Robert
Draper	Robertus
Draper	Thomas
Draper	Thomas
Draper	William
Draper	William
Draper	William
Draper	William
Drax	Johannes
Drax	Thomas
Dray	unknown
Draycot	Anthonius
Draycott	Anthonius
Draycott	Anthony
Draycott	Anthony
Draycott	Anthony
Draycotte	unknown
Draycottes	Anthonius
Draycottes	Anthony
Drayke	Willimus
Drayton	Francis
Drayton	Francis
Drayton	Joh'es
Drayton	Nathaniel
Dreser	Thomas
Dresor	Thomas
Dresser	Josephus
Dresser	Josephus
Dresser	Thomas
Dresser	Thomas
Drew	Edward
Drew	Johannes
Drew	Johannes
Drew	Nicolaus
Drew	Robert
Drew	Robert
Drew	Robert
Drew	Robert
Drew	Robertus
Drew	William
Drew	William Creasy
Drewce	Johannes
Drewe	Abrahamus
Drewe	Herman
Drewe	Jacobus
Drewe	Johannis
Drewes	Philip
Drewet	Anthony
Drewry	Jacobus
Drewrye	Johannes
Drewrye	Johannes
Dreyden	Jonathan
Dreyden	Jonathan
Dreyer	Richard
Dreyer	Richard
Dribek	Cristoferi
Driffield	Christopher
Driffield	Christopher
Driffield	Christopher
Driffield	Joseph
Driffield	Joseph
Driffield	Joseph
Driffield	Joseph
Driffield	Walter Wren
Driffield	Walter Wren
Drift	Matthias
Driland	William
Driland	William
Dring	John
Dring	John
Dring	Joshua
Drinkwater	Peter
Drinkwater	Thomas
Driver	James
Driver	Jonas
Driver	Richardus
Droope	John
Drope	Edvardus
Drope	Edvardus
Drope	Edwardus
Drope	Franciscus
Drope	Thomas
Drope	Thomas
Druce	Robery
Drue	John
Druery	Christopher
Druery	Christopher
Druery	Erasmus
Druery	Erasmus
Druery	Walter
Drummon	Johannes
Drummond	E
Drummond	Edward Auriol Hay
Drummond	Edward Auriol
Drummond	Edward Auriol Hay
Drummond	Edward Auriol Hay
Drummond	George Auriol Hay
Drummond	George William Auriol
Drummond	George William Auriol
Drummond	George William Hay
Drummond	George William Hay
Drummond	Henry Roger
Drummond	Jacobus
Drummond	Patricius
Drummond	Robert
Drummond	Robert
Drummond	Robert
Drummond	Robert
Drummond	Robert
Drummond	Robert Hay
Drummond	Robert Hay
Drummond	Robert Hay
Drummond	Spencer Rodney
Drummyn	Johannis
Drurie	Gulielmus
Drurie	Henricus
Drurie	Henricus
Drurie	William
Drury	Benjamin Heath
Drury	Caroli
Drury	George
Drury	George
Drury	George
Drury	George
Drury	George
Drury	George
Drury	George
Drury	George
Drury	George
Drury	Henrici
Drury	Henrici
Drury	Johannes
Drury	Johannes
Drury	Johannes
Drury	Johannes
Drury	John
Drury	Joseph
Drury	Mark
Drury	Mark
Drury	Thomas
Drury	William
Drury, junior	George
Drurye	Johannes
Dry	John
Dry	John
Dryden	Erasmus
Dryden	Jonathan
Dryden	Jonathan
Dryden	Jonathan
Dryden	Jonathan
Dryden	Jonathanis
Drye	Radulphus
Drynge	Johannes
Dryver	Georgius
Drywood	Georgius
Drywood	Georgius
Drywood	Georgius
Drywood	Willimus
Du Bois	Peter
Du Cane	Henry
Du Cane	Henry
du Four	Gabriel
du Heaume	George
Du Moulin	Peter
Du Moulin	Peter
du Port	Johannes
Du Quesne	Thomas Roger
Du Quesne	Thomas Roger
Du Quesne	Thomas Roger
Du Quesne	Thomas Roger
Du Quesne	Thomas Roger
Du Val	Philip
Du Val	Philip
Du-Four	Gabriel
Dubberlo	Jacobus
Dubbingin	Thomae
Dublin	Hugh
Dubordien	Johannis
Dubordieu	
Dubordieu	Armand
Dubordieu	Armand
Dubordieu	John
Dubordieu	John
Dubordieu	John
Dubordieu	John
Dubourdien	Johannis
Dubourdieu	
Duchytt	Richardus
Duck	Daniel
Duck	Daniel
Duck	Robertus
Duck	Thomas
Duckdale	James
Ducke	Willimus
Ducke	Willimus
Duckenfield	Joseph
Ducket	Henricus
Ducket	Pauli
Ducket	Petri
Ducket	Petri
Ducket	Petri
Duckett	Franciscus
Duckett	Gregorii
Duckett	Gregorii
Duckett	Henricus
Duckett	Lionellus
Duckett	Nathanielis
Duckett	Nathanielis
Duckett	Nathanielis
Duckett	Nathanielis
Duckett	Nathanielis
Duckett	Pauli
Duckett	Petri
Duckett	unknown
Duckett	William
Duckett	William
Duckfeild	Johannes
Duckfield	Johannes
Duckling	Johannes
Duckworth	Caroli
Duckworth	Carolus
Duckworth	Carolus
Duckworth	Carolus
Duckworth	Carolus
Duckworth	Carolus
Duckworth	Henry
Duckworth	Henry
Duckworth	Henry
Duckworth	Henry
Duckworth	James
Duckworth	Ricardus
Duckworth	Richard
Ducross	William
Dudd	Richardus
Duddell	John
Duddell	John
Duddell	John
Duderhill	Willielmus
Dudley	Arthur
Dudley	Arthur
Dudley	Arthur
Dudley	Arthur
Dudley	Arthurus
Dudley	Arthurus
Dudley	Arthurus
Dudley	Arthurus
Dudley	Georgius
Dudley	Guilielmus
Dudley	Hen'cus
Dudley	Henry Bate
Dudley	Henry Bate
Dudley	John
Dudley	John
Dudley	John
Dudley	John
Dudley	John
Dudley	John
Dudley	John
Dudley	John
Dudley	John
Dudley	Paul
Dudley	Samuel
Dudley	Samuel
Dudley	Thomas
Dudley	Thomas
Dudly	Samuelis
Dudson	Carolus
Duffe	Johannes
Duffield	Edmund
Duffield	Richard
Dufour	Gabriel
Dugard	Charles
Dugard	Samuel
Dugard	Samuel
Dugard	Thomas
Dugard	William
Dugard	William
Dugdale	Christoferus
Dugdale	Christopherus
Dugdale	John
Dugdale	Xpoferi (Christopher)
Dugdall	Jacobus
Dugdell	John William
Dugdell	John William
Dugdell	John William
Duggesmere	Johannes
Dugmore	Henry
Dugmore	Henry
Dujon	Patricij
Dujon	Patricij
Dujon	Patrick
Duke	Johannis
Duke	Ricardus
Duke	Ricardus
Duke	Ricardus
Duke	Richard
Duke	Richard
Duke	Ricus
Duke	Samuel
Duke	Thomas
Dukeson	
Dukinfield	Henry Robert
Dukinfield	Henry Robert
Dumaresq	Clement
Dumaresq	Daniel
Dumaresq	Daniel
Dumaresq	Daniel
Dumaresque	Daniel
Dummer	John
Dummer	unknown
Dun	Jerman
Dun	Thomas
Dun	Willielmi
Dunbar	Gulielmus
Dunbar	Jeremiah
Dunbar	Thomas
Dunbar	Thomas
Dunbar	Thomas
Dunbarr	William
Duncan	Alexander
Duncan	David
Duncan	David
Duncan	Edmund
Duncan	James
Duncan	John
Duncan	Petrus
Duncan	Petrus
Duncan	Petrus
Duncane	Petrus
Dunch	Thomae
Dunch	Thomae
Dunch	Thomas
Duncomb	Johannes
Duncomb	John
Duncomb	Thomas
Duncomb	Thomas
Duncomb	Thomas
Duncombe	Franciscus
Duncombe	Guleilamus
Duncombe	Henry
Duncombe	Joh'es
Duncombe	Johannes
Duncombe	John
Duncombe	Thomas
Duncombe	Unknown
Duncon	Edmundi
Duncon	Edmundi
Duncon	Edmundi
Duncon	Edmundi
Duncon	Edvardus
Duncon	Eleazar
Duncon	Johannis
Duncon	Johannis
Duncorn	Johannes
Duncumb	John
Duncumb	John
Dundas	Charles
Dundas	Thomas Laurence
Dunderdale	John
Dunderdale	Robert
Dungworth	Ricardus
Duning	Gulielmus
Dunkerton	Hugo
Dunkon	Eleazar
Dunkon	Eleazar
Dunlake	Richard
Dunlop	Alexandri
Dunn	Field
Dunn	Field
Dunn	Gulielmus
Dunn	Henrici
Dunn	James
Dunn	James
Dunn	Jerman
Dunn	Jerman
Dunn	Johannes
Dunn	John
Dunn	William
Dunn	William
Dunn	William
Dunn	William
Dunn	Willielmus
Dunne	Charles
Dunne	Johannes
Dunne	Johannes
Dunne	Richardus
Dunne	Thomas
Dunne	Thomas
Dunne	Thomas
Dunning	Michaelis
Dunninge	Richardus
Dunnynge	Michael
Dunnyngs	Michael
Dunscombe	Henricus
Dunscombe	Thomas
Dunscombe	Thomas
Dunsford	James Hartley
Dunsford	James Hartley
Dunstal	John
Dunstall	
Dunstar	Thomas
Dunster	
Dunster	Charles
Dunster	Charles
Dunster	Charles
Dunster	Charles
Dunster	Charles
Dunster	Charles
Dunster	Samuel
Dunster	Samuel
Dunster	Samuel
Dunster	Samuel
Dunster	Samuel
Dunster	Samuel
Dunster	Thomas
Dunster	Thomas
Dunton	Johannes
Dunton	John Raper
Dunvergne	Edward
Dunwych	Johannes
Duparcq	John
Duparcq	John
Dupont	Philippi
Dupont	Philippi
Duport	Jacobus
Duport	Jacobus
Duport	Jacobus
Duport	Johannes
Duport	Johannes
Duport	Johannes
Duppa	
Duppa	
Duppa	Brian
Duppa	Brian
Duppa	Brian
Duppa	Brianus
Duppa	Henricus
Duppa	Henricus
Duppa	Humphrey
Duppa	Johannes
Duppa	Richard
Dupre	Edward
Dupre	Edward
Dupre	Edward
Dupre	Jean
Dupre	John
Dupre	John
Dupre	John
Dupre	John
Dupre	Michael
Durall	David
Durance	William
Durance	William
Durance	William
Durance	William
Durance	William
Durand	Daniel Francis
Durand	Daniel Francis
Durand	Daniel Francis
Durand	Daniel Francis
Durand	Guillaume Francois
Durand	Simon
Durand	Simon
Durant	George
Durant	John
Durant	John
Durant	Josiah
Durant	Leonard
Durant	Not given
Durant	Robert
Durant	Robertus
Durant	Simon
Durant	Simon
Durant	Willimus
Durbin	Drax
Durdane	Robert
Durden	Johannes
Durden	Willimus
Durell	David
Durell	David
Durell	David
Durell	David
Durell	Johannes
Durell	Johannes
Durell	Johes
Durham	Francisci
Durham	Guilielmus
Durham	Gulielmus
Durham	James
Durham	James George
Durham	James George
Durham	James George
Durham	John
Durham	Robertus
Durham	william
Durham	Williamus
Durham	Willimus
Durman	Wilhelmus
Durman	Wilhelmus
Durmell	Christopheri
Durnford	Richard
Durnford	Richard
Durnford	Stillingfleet
Durnford	Thomas
Durnford	Thomas
Durnford	Thomas
Durnford	Thomas
Durrante	William
Durrell	Willimus
Durston	Gulielmus
Durston	Gulielmus
Durston	Johannes
Durston	Johannes
Durston	Johannes
Durston	Johannis
Durston	Joseph
Durston	Wilhelmus
Dury	Johes
Dury	Theodore
Dusautoy	William Stevens
Dussing	William
Dutens	George
Dutens	George
Dutton	Ellis
Dutton	Henricus
Dutton	Henricus
Dutton	Henricus
Dutton	Henricus
Dutton	Henricus
Dutton	Jacobus
Dutton	John
Dutton	Matthew
Dutton	Matthew
