clerSurn	clerFore
Dover	Joseph
Dover	Joseph
Dover	Joseph
Dover	Joseph
Dover	Joseph
Dover	Josephus
Dover	Richard
Dover	Robertus
Dover	Timothy
Doverdale	Tho.
Doverdale	Thomas
Doverdale	Thomas
Doverdale	Thomas
Doverdale	Thomas
Doverdall	Thomas
Dovervale	Thomas
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	Frederick
Doveton	John Bazett
Doveton	John Bazett
Doveton	John Bazett
Doveton	John Bazett
Doveton	John Bazett
Doveton	John Bazett
Doveton	John Francis
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Doveton	John Frederick
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovey	Richard
Dovie	Johannes
Dow	Christoferus
Dow	Johannes
Dow	Johannes
Dow	Johannes
Dow	Johannes
Dow	Robert
Dow	Robert
Dow	Robert
Dowberlow	Jacobus
Dowbiggin	David
Dowbiggin	David
Dowbiggin	Joh
Dowbiggin	John
Dowbiggin	John
Dowbiggin	John
Dowbiggin	John
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Robert
Dowbiggin	Thomas
Dowbiggin	Thomas
Dowbiggin	Thomas
Dowburlewe	Jacobus
Dowdell	Nowell
Dowdell	Nowell
Dowden	George
Dowden	George
Dowden	George
Dowden	George
Dowden	George
Dowden	Johannes
Dowden	Johannes
Dowden	Johannes
Dowden	Thomas
Dowden	Thomas
Dowden	Thomas
Dowdeneall	William
Dowderwall	William
Dowdeswall	Bernard
Dowdeswell	Bernard
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	Edward Christopher
Dowdeswell	George
Dowdeswell	George
Dowdeswell	Gulielmus
Dowdeswell	Gulielmus
Dowdeswell	Gulielmus
Dowdeswell	Jacobus
Dowdeswell	Jullius
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowdeswell	William
Dowding	Charles
Dowding	Charles
Dowding	Charles
Dowding	Charles
Dowding	Matthew
Dowding	Matthew
Dowding	Matthew
Dowding	unknown
Dowding	unknown
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowding	William
Dowdland	James
Dowdland	James
Dowdswell	Bernard
Dowdswell	George
Dowdswell	William
Dowdury	Nathanael
Dowdwell	George
Dowdy	Unknown
Dowdy	Unknown
Dowdy	Unknown
Dowe	Christoferus
Dowe	Christoferus
Dowe	Christoferus
Dowe	Christopher
Dowe	Christopher
Dowe	Christopher
Dowe	Christopher
Dowe	Christopherus
Dowe	Cristoferus
Dowe	Richard
Dowe	Robert
Dowe	Thomas
Dowell	blank
Dowell	blank
Dowell	Charles
Dowell	Edmund
Dowell	Edmund
Dowell	Edmundus
Dowell	Francis
Dowell	George
Dowell	George
Dowell	George
Dowell	George
Dowell	Henry
Dowell	Henry
Dowell	Henry
Dowell	Johannes
Dowell	Johannes
Dowell	Johannes
Dowell	Johannes
Dowell	Johannes
Dowell	Johannes
Dowell	Johannes
Dowell	John
Dowell	John
Dowell	John M
Dowell	Ralph
Dowell	Ralph
Dowell	Ralph
Dowell	Ralph
Dowell	Ralph
Dowell	Ralph, 'sir'
Dowell	Stephen Britton
Dowell	Stephen Britton
Dowell	Stephen Britton
Dowell	Stephen Britton
Dowell	Stephen Button
Dowell	Stephen Button
Dowell	Stephen Wilkinson
Dowell	Stephen Wilkinson
Dowell	Stephen Wilkinson
Dowell	Stephen Wilkinson
Dowell	Stephen Wilkinson
Dowell	Stephen Wilkinson
Dowell	Stephen Wilkinson
Dowell	unknown
Dowell	William
Dowell	William
Dowell	William
Dowell	William
Dowenes	Allen
Dowera	William
Dowera	William
Dowerste	Egidius
Dowes	William
Dowfielde	Johannes
Dowghtie	Edward
Dowghtie	Edward
Dowghtie	Edward
Dowghtie	Edward
Dowghtie	Edward
Dowghtie	Edwardus
Dowghtie	Joel
Dowghtye	Edwardus
Dowghtye	Johannes
Dowghtye	Johannes
Dowghwat	Willimus
Dowglas	Antonius
Dowglas	Jacobus
Dowglasse	James
Dowie	William
Dowie	William
Dowie	William
Dowie	William
Dowies	Hugh
Dowing	Edvardus
Dowing	John
Dowker	Christopher
Dowker	Christopher
Dowker	Christopher
Dowker	Christopher
Dowker	Edmund
Dowker	Edmund
Dowker	Edmund
Dowker	Edmund
Dowker	Edmund
Dowker	James
Dowker	James
Dowker	James
Dowker	James
Dowker	James
Dowker	Philip
Dowker	Philip
Dowker	Philip
Dowker	Philip
Dowker	Philip
Dowker	William
Dowker	William
Dowker	William
Dowker	William
Dowker	William
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	James
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johannes
Dowland	Johes
Dowland	Johes
Dowland	Johes
Dowland	Johes
Dowland	John
Dowland	John
Dowland	John
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowland	John James Golden
Dowlands	Joh'es
Dowle	Andreas
Dowle	Andreas
Dowle	Andreas
Dowle	Andreas
Dowle	Andreas
Dowle	Andrew
Dowle	Benjamin
Dowle	Joh
Dowle	Joh
Dowle	Joh
Dowle	Joh
Dowle	Joh
Dowle	Joh
Dowle	John
Dowle	not given
Dowle	Reginaldus
Dowle	Thomas
Dowle	Thomas
Dowle	William
Dowle	William
Dowley	Henry
Dowley	Johannes
Dowley	Johannes
Dowley	Robert
Dowley	Robert
Dowley	Robert
Dowley	Robert
Dowley	Robert
Dowley	Robert
Dowley	Robertus
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	George Pyke
Dowling	Henricus
Dowling	James
Dowling	John Goulter
Dowling	Samuelis
Dowling	William
Dowling	Willimus
Dowlinge	Samuel
Dowlinge	Samuel
Dowlinge	Samuel
Dowlinge	Samuel
Dowlinge	Samuel
Dowlinge	William
Dowll	Andreas
Dowlman	Albanus
Dowlman	Albanus
Dowly	Gulielmus
Dowly	Johannes
Dowly	Johannes
Dowman	Albanus
Dowman	Albanus
Dowman	Thomas
Down	Johannes
Down	Richardus
Downall	John
Downall	John
Downall	John
Downall	John
Downam	George
Downam	Johannes
Downam	Johannes
Downame	Georg
Downame	Georg
Downame	George
Downame	Georgius
Downame	Georgius
Downame	John
Downbill	
Downbill	Georgius
Downe	Daniel
Downe	Daniel
Downe	Daniel
Downe	Daniel
Downe	James
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	Johannes
Downe	John
Downe	John
Downe	Michael
Downe	Radulphus
Downe	Radulphus
Downe	Ricardus
Downe	Ricardus
Downe	Richard
Downe	Richard
Downe	Richard
Downe	Richardus
Downe	Richardus
Downe	Richardus
Downe	Richardus
Downe	Robert
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	Thomas
Downe	William
Downe	Willmus
Downe****	Henricus
Downehall	
Downehall	
Downehall	blank
Downeham	Georgius
Downeing	Edvardus
Downeing	Edvardus
Downelett	Johannes
Downell	Thomas
Downer	Charles
Downer	Georgius
Downer	Robertus
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downer	Thomas
Downes	
Downes	
Downes	Alan
Downes	Alan
Downes	Alan
Downes	Allan
Downes	Allan
Downes	Allans
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Andrew
Downes	Anthony
Downes	Anthony
Downes	Anthony
Downes	Charles
Downes	Charles
Downes	Elkana
Downes	Elkanah
Downes	Elkanah
Downes	Elkanah
Downes	Elkanah
Downes	Elkanah
Downes	Elkanah
Downes	Elkanah
Downes	Ezsikariah
Downes	Franciscus
Downes	Galfridus
Downes	Galfridus
Downes	Geoffrey
Downes	Geoffrey
Downes	Geoffrey
Downes	Geoffrey
Downes	Geoffrey
Downes	George
Downes	George
Downes	George
Downes	George
Downes	Gulielmus
Downes	Gulielmus
Downes	Gulielmus
Downes	Henry
Downes	Henry
Downes	Henry
Downes	Henry
Downes	Henry
Downes	Henry
Downes	illegible
Downes	illegible
Downes	Jacobus
Downes	Jacobus
Downes	James
Downes	James
Downes	James
Downes	James
Downes	James
Downes	James
Downes	Johannes
Downes	Johannes
Downes	Johannes
Downes	Johannes
Downes	Johannes
Downes	Johes
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John
Downes	John Watkin
Downes	John Watkin
Downes	John Watkin
Downes	Jonathan
Downes	Jonathan
Downes	Jonathan
Downes	Joseph
Downes	Josephus
Downes	Josephus
Downes	Ludovicus
Downes	Ludovicus
Downes	Marmaducus
Downes	Marmaducus
Downes	Ralph
Downes	Ralph
Downes	Ralph
Downes	Ricardus
Downes	Ricardus
Downes	Ricardus
Downes	Ricardus
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richard
Downes	Richardus
Downes	Richardus
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robert
Downes	Robertus
Downes	Robertus
Downes	Robertus
Downes	Robertus
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuel
Downes	Samuelis
Downes	Samuelis
Downes	Samuell
Downes	Theophilus
Downes	Theophilus
Downes	Theophilus
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Thomas
Downes	Wilfred
Downes	Wilfred
Downes	Willelmus
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William
Downes	William Henry
Downes	William Henry
Downes	William Henry
Downes	William Henry
Downes	William Henry
Downes	William Henry
Downes	William Henry
Downey	
Downey	Nicholaus
Downey	Nicholaus
Downey	Nicholaus
Downey alias Downinge	Nicholaus
Downhale	Henr
Downhale	Henr
Downhale	Henr
Downhale	Henry
Downhale	Henry
Downhall	
Downhall	blank
Downhall	Henricus
Downhall	Henricus
Downhall	Henricus
Downhall	Henricus
Downhall	Henry
Downham	George
Downham	Milo
Downham	Milo
Downham	Milo
Downham	Milo
Downham	Milo
Downham	Miloni
Downholte	Henry
Downing	--
Downing	Bladen
Downing	Bladen
Downing	Bladen
Downing	Bladen
Downing	Bladen
Downing	Bladen
Downing	Bladon
Downing	Bladon
Downing	blank
Downing	blank
Downing	blank
Downing	Callibutus
Downing	Edmundus
Downing	Edmundus
Downing	Edmundus
Downing	Edmundus
Downing	Edmundus
Downing	Edmundus
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	George
Downing	Georgius
Downing	Georgius
Downing	Georgius
Downing	Georgius
Downing	Georgius
Downing	Georgius
Downing	Georgius
Downing	Georgius
Downing	Harry
Downing	Harry
Downing	Harry
Downing	Harry
Downing	Harry
Downing	Harry
Downing	Harry
Downing	Henry Bowles
Downing	Henry Bowles
Downing	Henry Bowles
Downing	Henry Bowles
Downing	Henry Bowles
Downing	Henry Bowles
Downing	Henry Bowls
Downing	J.
Downing	Johannes
Downing	Johannes
Downing	Johannes
Downing	John
Downing	John
Downing	John
Downing	John
Downing	John
Downing	John
Downing	John
Downing	John
Downing	John
Downing	Unknown
Downing	William
Downinge	Edmund
Downinge	Richardus
Downinge	Thomas
Downison	James Watson Stote
Downland	Johannes
Downlands	Johannes
Downlands	Johannes
Downs	Gulielmus
Downs	Gulielmus
Downs	Gulielmus
Downs	Gulielmus
Downs	Jacobus
Downs	Johannes
Downs	Johannes
Downs	Johannes
Downs	John
Downs	John
Downs	Joseph
Downs	Marmaducus
Downs	Richard
Downs	Samuel
Downs	William
Downson	Thomas Head
Downton	Edwardus
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	Johannes
Downton	John
Downton	John
Downton	John
Downton	Richardus
Downton	Richardus
Downton	Richardus
Downton	Richardus
Downton	Richardus
Downton	Richardus
Downton	Richardus
Downton	Richardus
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downton	Thomas
Downward	George Richard
Downy	John
Downynge	Richard
Downys	unknown
Downys	unknown
Dowr	Barjonas
Dowr	Barjonas
Dowring	Bladen
Dowsby	Robertus
Dowse	Anthony
Dowse	Antonius
Dowse	Antonius
Dowse	Benj
Dowse	Benjaminus
Dowse	Egidius
Dowse	Guilielmus
Dowse	Gulielmus
Dowse	Gulielmus
Dowse	Gulielmus
Dowse	Gulielmus
Dowse	Johannes
Dowse	Robert
Dowse	Robertus
Dowse	Robertus
Dowse	Robertus
Dowse	Robertus
Dowse	Will'mus
Dowse	Will'mus
Dowse	Will'mus
Dowse	Willimus
Dowse	Willimus
Dowsing	Cristoferus
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Horatio
Dowsing	Johannem
Dowsing	Johannem
Dowsing	Johannes
Dowsing	Johannes
Dowsing	Johannes
Dowsing	Johannes
Dowsing	Johannes
Dowsing	Johannes
Dowsing	Johannes
Dowsing	Johannes
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	John
Dowsing	not given
Dowsing	Unknown
Dowsinge	Christopher
Dowsinge	Christopherus
Dowsinge	Christopherus
Dowsinge	Cristoferus
Dowson	Henricus
Dowson	Johannes
Dowson	Johannes
Dowson	Johannes
Dowson	Johannes
Dowson	John
Dowson	Radulphus
Dowson	Radulphus
Dowson	Ralph
Dowson	Ralph
Dowson	Ralph
Dowson	Ralph
Dowson	Robarttus
Dowson	Robertus
Dowson	Robertus
Dowson	Thomas Head
Dowson	Thomas Head
Dowson	William
Dowson	William
Dowson	William
Dowson	William
Dowson	William
Dowson	William
Dowson	Willmus
Dowsyng	Hugo
Dowthwait	Cuthbert
Dowthwaite	
Dowthwaite	Joseph
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowthwaite	William
Dowty	Rics
Dowty	Rics
Doxey	Thomas
Doyfie	Franciscus
Doyle	Eugenius
Doyle	Eugenius
Doyle	John Welbore
Doyle	John Welbore
Doyley	Cope
Doyley	Copus
Doyley	Copus
Doyley	Hadley
Doyley	John
Doyley	John
Doyley	Robert
Doyley	Robertus
Doyley	Robertus
Doyley	Robertus
Doyley	Robertus
Doyley	Robertus
Doyley	Robertus
Doyley	Robertus
Doyley	Robertus
Doyley	Saml
Doyley	Samuel
Doyley	Samuel
Doyley	Samuel
Doyley	Thomas
Doylie	Francis
Doylie	Francis
Doylie	Franciscus
Doylie	Franciscus
Doylie	Franciscus
Doylie	Robert
Doyly	Barthramo
Doyly	Barthramo
Doyly	Barthramo
Doyly	Francis
Doyly	Franciscus
Doyly	Franciscus
Doyly	Franciscus
Doyly	Franciscus
Doyly	Franciscus
Doyly	Franciscus
Doyly	John
Doyly	John
Doyly	John
Doyly	Robertus
Doyly	Samuel
Doyly	Shirley
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	Thomas
Doyly	William
Dracke	Fulco
Dracote	not given
Drade	Samuel
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Charles
Drage	Henry
Drage	Theodorius Swaine
Drage	Theodorus Swaine
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	William Henry
Drage	Wm Hy
Draicott	William
Drak	not given
Drake	 Richard
Drake	Arthur Tyrwhit
Drake	Arthur Tyrwhitt
Drake	Arthur Tyrwhitt
Drake	Arthur Tyrwhitt
Drake	Charles Digby Mackworth
Drake	Charles Digby Mackworth
Drake	Charles Digby Mackworth
Drake	Charles Digby Mackworth
Drake	Charles Digby Mackworth
Drake	Charles Digby Mackworthy
Drake	Charles Trywhitt
Drake	Charles Tyrwhitt
Drake	Charles Tyrwhitt
Drake	Charles Tyrwhitt
Drake	Christopher
Drake	Christopher
Drake	Christopherus
Drake	Christopherus
Drake	Christopherus
Drake	Christopherus
Drake	Fotius
Drake	Fran'cus
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Francis
Drake	Franciscus
Drake	Franciscus
Drake	Franciscus
Drake	Franciscus
Drake	Franciscus
Drake	Fulco
Drake	Fulco
Drake	Fulco
Drake	George
Drake	George
Drake	George
Drake	George
Drake	George James Asheton
Drake	George James Assheton
Drake	George James Assheton
Drake	George Tyrwhitt
Drake	George Tyrwhitt
Drake	George Tyrwhitt
Drake	George Tyrwhitt
Drake	George Tyrwhitt
Drake	George Tyrwhitt
Drake	George Tyrwhitt
Drake	Georgius
drake	gilbertus
Drake	Guilielmus
Drake	Guilielmus
Drake	Gulielmus
Drake	Gulielmus
Drake	Henricus
Drake	Henricus
Drake	Henricus
Drake	Henricus
Drake	Henricus
Drake	Henricus
Drake	Hum:
Drake	Humfred
Drake	Humfred
Drake	Humfred
Drake	Humfredus
Drake	Humfredus
Drake	Humfredus
Drake	Humfridus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphredus
Drake	Humphrey
Drake	Humphrey
Drake	Humphrey
Drake	Humphrey
Drake	I. Francis
Drake	James
Drake	James
Drake	James
Drake	James
Drake	Joh'es
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	Johannes
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John
Drake	John Rudman
Drake	John Rudman
Drake	John Rudman
Drake	John Rudman
Drake	John Trywhitt
Drake	John Tyrwhitt
Drake	John Tyrwhitt
Drake	John Tyrwhitt
Drake	John Tyrwitt
Drake	Joseph
Drake	Joseph
Drake	Joshua
Drake	Joshua
Drake	Joshua
Drake	Joshua
Drake	Joshua
Drake	Marmaduke
Drake	Marmaduke
Drake	Michaelis
Drake	Michaelis
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathan
Drake	Nathan Richard
Drake	Nathan Richard
Drake	Nathan Richard
Drake	Nathan Richard
Drake	Nathan Richard
Drake	Nathaniel
Drake	Nathaniel
Drake	Nathaniel
Drake	Nathaniel
Drake	Nathaniel
Drake	Nathanielis
Drake	Nathanielus
Drake	Ric'us
Drake	Ric'us
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richard
Drake	Richardi
Drake	Richardus
Drake	Richardus
Drake	Richardus
Drake	Richardus
Drake	Richardus
Drake	Richardus
Drake	Richardus
Drake	Ricus
Drake	Robert
Drake	Roger
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuel
Drake	Samuell
Drake	Stephen
Drake	Stephen
Drake	Thomae
Drake	Thomae
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Thomas
Drake	Walter
Drake	Walter
Drake	Walter
Drake	Walter
Drake	Will
Drake	Willelmus
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
Drake	William Fitt
