		43.4167	43	N	25	0	42.583	42	N	35	0	44.066	44	N	4	0	11	11	E	0	0	10.101	10	E	6	0	11.626	11	E	37	0	7009760
		43.7167	43	N	43	0											11.45	11	E	27	0											7009957
		43.8667	43	N	52	0											11.3	11	E	18	0											7010020
		42.4	42	N	24	0											11.3	11	E	18	0											7010381
		42.8833	42	N	53	0											11.6167	11	E	37	0											7010394
		43.3167	43	N	19	0											11.3167	11	E	19	0											7011179
		42.6833	42	N	41	0											11.7167	11	E	43	0											7011181
		42.8333	42	N	50	0											11.1667	11	E	10	0											7015413
		42.3833	42	N	23	0											11.1833	11	E	11	0											7015529
		43.3667	43	N	22	0											11.3833	11	E	23	0											7017853
		43.4667	43	N	28	0											11.2833	11	E	17	0											7023825
		42.8667	42	N	52	0											11.8833	11	E	53	0											7023893
		43.1667	43	N	10	0											11.1667	11	E	10	0											7023894
		43.5	43	N	30	0											11	11	E	0	0											7024113
		43.299	43	N	18	0											11.35	11	E	21	0											7028107
		43.816	43	N	49	0											10.766	10	E	46	0											7029393
2244	683.971	44.166	44	N	10	0											10.22	10	E	13	0											7029528
