	1		C	P	22101		7006533
	1		C	P	83002		7006537
	1		C	P	21430		7006539
	1		C	P	83002		7006543
	2		C	N	83020		7006543
	1		C	P	83002		7006544
	1		C	P	83002		7006547
	1		C	P	83002		7006548
	1		C	P	83002		7006555
	1		C	P	83002		7006556
	3		C	N	51224		7006565
documented in 1031 AD	1	9999	C	P	83002	800	7006565
	2		C	N	83020		7006565
	1		C	P	83002		7006573
	1		C	P	83002		7006574
was important medieval center	1	9999	C	P	83002	200	7006575
	2		C	N	83030		7006575
produces glass, textiles & matches	3	9999	C	N	83377	1100	7006575
noted for museum of Tuscan art & 11th-cen. collegiate church; was birthplace of composer Ferruccio Busoni	4	9999	C	N	83505	1400	7006575
	1		C	P	83002		7006579
	1		C	P	83002		7006581
	3		H	N	21324		7006582
	2		C	N	21461		7006582
	1		C	P	22101		7006582
	1		C	P	83002		7006584
	2		C	N	54451		7006588
	3		H	N	83002		7006588
founded by Etruscans, probably destroyed in 1st cen. BC	1	1	C	P	83210	-900	7006588
	1		C	P	21433		7006589
	1		C	P	83002		7006590
	2		H	N	54412		7006591
	1		C	P	83002		7006591
	1		C	P	83002		7006592
	1		C	P	83002		7007728
	2		C	N	83155		7007731
was an important medieval center	1	9999	C	P	83002	900	7007731
	1		C	P	83002		7008397
	1		C	P	83002		7008555
	1		C	P	83002		7008900
	1		C	P	21105		7009080
	2		C	N	81100		7009760
part of new kingdom of Italy from 1861	1	9999	C	P	81165	1861	7009760
	1		C	P	83002		7009957
	1		C	P	83002		7010020
	2		C	N	54451		7010381
	3		H	N	83002		7010381
